"","screenName","location","latitude","longitude","state","tweetID","text"
"396","MadisonVirology","Wisconsin, USA",43.7844397,-88.7878678,"Wisconsin",1101529521495465984,"Ryan Langlois, University of Minnesota:  “Early innate immune responses 
  to influenza virus infections”   March 7… https://t.co/RTQwbhKoTO"
"397","MADMAX2B2","Pueblo, CO",38.2544472,-104.6091409,"Colorado",1100499807179816960,"Ivanka Trump has the influenza disease, figure it out if she don't get, work for it. https://t.co/xnlSoZvILU"
"398","MagsTweets2","First State",36.933645,-94.8677189,"Oklahoma",1100447969478930432,"Precautions...... #influenza <U+0001F91E><U+0001F3FB> https://t.co/3PCIMsNpHQ"
"399","mamalyssa17","Urbandale, IA",41.6266555,-93.7121656,"Iowa",1101234529145143296,"Everyone coming in testing positive for Influenza A <U+0001F637><U+0001F645><U+0001F3FC><U+200D><U+2640><U+FE0F>"
"400","MANA_Clinics","Northwest Arkansas",36.0148605,-94.2333355,"Arkansas",1100817639570575360,"Getting your flu shot helps prevent the spread of influenza virus, reduces your risk of flu illness, reduces the se… https://t.co/NHGOjqj9KY"
"401","Mancuso_Mario","Napoli",36.3331041,-94.1790315,"Arkansas",1102304289576374272,"@andr900 I Francesi credono invece di poterci ancora considerare una loro colonia o area di influenza geopolitica,… https://t.co/d6919unoYE"
"402","mandyssbc","Bethel, WA",47.4941559,-122.6300717,"Washington",1102281791564505088,"Went to urgent care,  I was tested positive for influenza A! No work for me for 5 days!"
"403","MansfieldNews1","Mansfield, Mass",42.0334565,-71.2190578,"Massachusetts",1101993103643369472,"The Spanish Influenza killed more people than WWI and it struck right here in Mansfield"
"404","margierinee","Pittsburgh, PA",40.4406248,-79.9958864,"Pennsylvania",1101245689798017024,"Getting picked to be on the good dodgeball team is the modern day escaping death from the 1918 influenza"
"405","marieAn72486017","Louisiana, USA",30.9842977,-91.9623327,"Louisiana",1101267110322413568,"Check out: Healthcare Provider Taking Influenza Precautions https://t.co/RpCozIO2Xc"
"406","MARIKACASALE1","Roma",36.0766378,-95.9036356,"Oklahoma",1100507696841834496,"Ho visto il servizio alle Iene sull'Anoressia e sulla Cattiva Influenza che hanno le Influencer...Sembra un gioco d… https://t.co/81b2V5cdni"
"407","MarioFloresss","Phoenix, AZ",33.4483771,-112.0740373,"Arizona",1101563178897432576,"The WORST airline @AmericanAir !!You guys declined my refund request when I was sick with influenza and had a docto… https://t.co/zBUksO6ftV"
"408","MaryECosenza","Moorpark CA",34.285558,-118.8820414,"California",1101622209796202496,"FDA's Critical Role in Ensuring Supply of Influenza Vaccine https://t.co/KfSdYeExXq"
"409","MassDPH","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1100801836666232832,"What’s the best way to avoid getting the #flu? Get a flu shot. It’s not too late. More info: https://t.co/ErzOvoWHff https://t.co/r0HDCSLDly"
"410","MassDPH","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1100472958869532672,"Stay healthy this #flu season. Learn more at: https://t.co/ErzOvoWHff https://t.co/YYM7N9qFhC"
"411","MassDPH","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1101215442331492352,"Stay healthy this #flu season. Learn more at: https://t.co/ErzOvoWHff https://t.co/9EyhKRasgY"
"412","MassDPH","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1100145411183071232,"Stay healthy this #flu season. Learn more at: https://t.co/ErzOvoWHff https://t.co/zXmvYCOkrV"
"413","master_usmle_rv","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts",1100118830028750848,"Capsulated bacteria
“Some Bacteria Have An Effective Paste Surrounding Membrane Yielding Pseudo Fort, Bypassing Kil… https://t.co/iBidiFev7q"
"414","mathematista","Memphis, TN",35.1495343,-90.0489801,"Tennessee",1100841660974534656,"#PLOSONE: Enhanced IL-1ß production is mediated by a TLR2-MYD88-NLRP3 signaling axis during coinfection with influe… https://t.co/z9L23NweC6"
"415","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland",1101949422332715008,"I tested positive for the A-strain of influenza. I got a tamiflu prescription, but it was too late to do much good.… https://t.co/LUzbWvgeu4"
"416","MaureenSpence24","North Weymouth, MA",42.2459331,-70.9467133,"Massachusetts",1101150842059554816,"Millions Come Down With Flu

https://t.co/A5O3jGSzbu"
"417","mccrenshaw","Atlanta, Georgia ",33.7489954,-84.3879824,"Georgia",1101169609888223232,"#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million feder… https://t.co/EVBPutbQmV"
"418","mcgaula","East Lansing MI/Chicago IL",41.7220679,-87.6248577,"Illinois",1102339928275460096,"Please pray for my grandpa. He is currently in the hospital with influenza A and unknown etiology as to why he can’… https://t.co/GsHcQox8QC"
"419","mcvhaze","Virginia",37.4315734,-78.6568942,"Virginia",1101930031180320768,"Influenza vaccination in people with type 2 diabetes, coverage, predic... https://t.co/tzTqvH7S0h"
"420","MDBoxapp","Austin, TX",30.267153,-97.7430608,"Texas",1100460212799094784,"Order now at https://t.co/usZdmZmNvw or find a store near you. #Telemedicine #Symptomtosolution #DocInABox… https://t.co/r4xfoyHgov"
"421","MDedgeFamilyMed","Rockville, MD & Parsippany, NJ",39.0839973,-77.1527578,"Maryland",1100108167776628736,"The 2018-2019 #fluseason is showing no signs of decline as activity measures continued to increase into mid-Februar… https://t.co/iFR3fVnrX9"
"422","MDedgePediatric","Rockville, MD",39.0839973,-77.1527578,"Maryland",1100109146509197312,"Most years, influenza and RSV command center stage, and adenovirus is relegated to the wings. It is not so much lac… https://t.co/Zg0kgEsz4l"
"423","MDedgePediatric","Rockville, MD",39.0839973,-77.1527578,"Maryland",1101574934462193664,"The 2018-2019 flu season may have peaked as the major nationwide measure of influenza activity held steady for the… https://t.co/4QIRb5vjpj"
"424","medevidenceblog","Salt Lake City, Utah",40.7607793,-111.8910474,"Utah",1100119991800684544,"No response to #proning or higher #PEEP. —&gt; #ECMO. #influenza #ARDS @efan75 https://t.co/djeCm8LGVy"
"425","MedGizmo","New York, NY",40.7127753,-74.0059728,"New York",1101150304081448960,"#Abbott Offers up Rapid #Influenza #Diagnostic https://t.co/wTpiS7A2Kh #medtech #digitalmed #meddevice #MedTwitter https://t.co/Fyf0SErSYz"
"426","MedicalCollege","Milwaukee, Wisconsin",43.0389025,-87.9064736,"Wisconsin",1100461439901298688,"""I look forward to the community I serve &amp; our nation having consistent, quality patient care &amp; improved access to… https://t.co/3WzkBgl9O5"
"427","Medicare65Inc","Wisconsin",43.7844397,-88.7878678,"Wisconsin",1100527228008497152,"During flu season, those 65 and over had the highest hospitalization rate. Flu activity is still increasing. If you… https://t.co/baPsEcE8eP"
"428","medpagetoday","New York, NY",40.7127753,-74.0059728,"New York",1101497503676096512,"Results of a ""very definitive study"" reported to the CDC showed that #influenza #vaccination during pregnancy does… https://t.co/lP8yZakouG"
"429","menphis75","Orione",42.390473,-71.0050637,"Massachusetts",1100166159557709824,"Influenza, il virus resiste ai vaccini: è mutante, congelati 50 ceppi diversi https://t.co/sgdkknnDPZ"
"430","mercola","Chicago, IL",41.8781136,-87.6297982,"Illinois",1100833075603353600,"While the conventional method of trying to stay healthy during flu season is vaccination, the success rate is low.… https://t.co/LnFGZpvNUB"
"431","metaanto","Milano",39.0825197,-94.5823061,"Missouri",1100489165261758464,"@evavola @AndFranchini @rosariaizzor @EdiPrevis @manuelordinefut @antonio_bordin @SorryNs @Sportygirl73 @ernluccar Pardon influenza suina"
"432","Michele1439","River Falls, WI",44.8613563,-92.6238082,"Wisconsin",1100438854782328832,"Just found out that a co-worker has been diagnosed with Influenza A.  Wonder how long she's had it and if we've been exposed."
"433","MichelleRafter","Portland, OR",45.5122308,-122.6587185,"Oregon",1102280905765220352,"The influenza A strain going around is serious business. It landed my 82 y o dad in the hospital despite him having… https://t.co/BGEqQkfcn3"
"434","microRNApro","Northern Georgia",33.5561144,-84.2645382,"Georgia",1100803247705649152,"@michaelshermer @David_S_Wilson In the long view, DS Wilson cannot address cooperation among N Korea and scientific… https://t.co/7EN4hFk61D"
"435","miguel_reyesMD","Manhattan, NY",40.7830603,-73.9712488,"New York",1101552104437698560,"Influenza knowledge bombs.  Highly recommended reading. https://t.co/XECDgVUmML"
"436","mike_peinsipp","Wayegon, KY",37.8393332,-84.2700179,"Kentucky",1101564107801718784,"@Debbie29490650 @El_Influenza @ChrisLoesch She broke the law twice so she should have been deported already. Rule of Law"
"437","mikeyswalker","Twin Peaks",37.7235157,-97.2411054,"Kansas",1101948884694249472,"@leftarmisme You have influenza too like your daughter? Hope you get looked at"
"438","MinnieSkeptic","Minneapolis, MN",44.977753,-93.2650108,"Minnesota",1100866616835870720,"@TheERDad If I just diagnosed a pt with influenza I’ll gladly write a note giving them a week off. Anything to get… https://t.co/7oGzq6yZz0"
"439","mister_blank","Near Worcester, MA",42.2625932,-71.8022934,"Massachusetts",1101617607164215296,"doctor: you've got a pretty bad case of social media influenza.

me: omg #blessed #iwokeuplikethis #beautycream… https://t.co/GmTPcs2kXV"
"440","MitoMedicine","New York, NY",40.7127753,-74.0059728,"New York",1100106407423164416,"Mitochondrial biogenesis and function as a critical factor in human vaccine responsiveness.
Aging-dependent alterat… https://t.co/7nnpWC32BF"
"441","MKuntz_67","Milano",39.0825197,-94.5823061,"Missouri",1100464824666984448,"@fedebassano Gli sbalzi di temperatura sui mezzi pubblici sono la prima causa di influenza."
"442","mmfbunny","Orlando, FL",28.5383355,-81.3792365,"Florida",1101952923767058432,"was sick, then I was sad and sick, then I was just sad, and now I have actual influenza A <U+0001F912>"
"443","mmw_lmw","La Jolla, CA. USA",32.8328112,-117.2712717,"California",1101973967856943104,"#Lung ectopic #GerminalCenter #Flu | TypeI IFN after #Influenza A #virus infection induce Cxcl13 lung #fibroblasts… https://t.co/cNQ2lUvNuL"
"444","mnhealth","St. Paul, Minnesota",44.9537029,-93.0899578,"Minnesota",1101197937038757888,"MDH Week 8 Influenza &amp; Respiratory Illness Activity Report https://t.co/Z0AsRC8l1u"
"445","Mobile_AL_33601","Mobile, AL",30.6953657,-88.0398912,"Alabama",1100897472770125824,"Diagnostican caso de influenza AH1N1 en Cúcuta https://t.co/Y4Rpa0Bik2

El paciente infectado es un hombre de 43 añ… https://t.co/ZI7bbdY3Gh"
"446","mohicks18","Columbus, OH",39.9611755,-82.9987942,"Ohio",1102293154093514752,"Getting Influenza A the one strain not covered by the flu shot this year &amp; having to miss my whole week of class/cl… https://t.co/MWKezFwP7z"
"447","Mommie_Hass","Minnesota, USA",46.729553,-94.6858998,"Minnesota",1101163330000044032,"Literally coughing my ASS OFF. This <U+0001F92C> flu is triggering sciatic nerve pains = ass pains.
#flu #influenza #flublues"
"448","morrisanimalinn","Morristown, NJ",40.7967667,-74.4815438,"New Jersey",1100115758498152448,"True or False - Canine influenza (H3N8) viruses originated in horses....then spread to dogs... &amp; now can be spread between dogs."
"449","MsBJPeart","Charleston South Carolina USA",32.7764749,-79.9310512,"South Carolina",1100534394140397568,"Buss it down fi dem Dr. Dr. Phillip Coombs  -   IT’S FLU SEASON NOW!! Also known as DRAFT<U+0001F602> Here are some myths on ‘… https://t.co/b7WXTisCtf"
"450","murksmusings","Illinois",40.6331249,-89.3985283,"Illinois",1101602164059848704,"The view from my Influenza A eyes: Sweet #tailsofolivertwists watching over me. <U+0001F436><U+0001F495> https://t.co/mLPR3kfVNJ"
"451","MyangelMT","Mark’s heart",40.6859264,-111.8570638,"Utah",1102220498312851456,"Ogni volta che inizio le vacanze puntualmente ho l’influenza e questa volta non è da meno <U+0001F912><U+0001F912>"
"452","MyBestestThing","Earth",37.2321077,-95.7243335,"Kansas",1101515119379599360,"U.S. Government Pays Out Millions to Flu Shot Victims Killed or Paralyzed by Influenza Vaccine 
https://t.co/sFh2FwHADk"
"453","mydocgarfieldnj","Garfield, NJ",40.8814882,-74.113198,"New Jersey",1101584903924137984,"People often get confused about the differences between the flu, or influenza, and the stomach flu. Learn the diffe… https://t.co/aamRCFEQFi"
"454","MYKIDSDOCTOR","GEORGIA",32.1656221,-82.9000751,"Georgia",1100887257555320832,"""Influenza (also known as flu) is a contagious respiratory illness caused by flu viruses. It can cause mild to seve… https://t.co/3IQZqUMNHb"
"455","N8veBiz","Billings, MT 59101",45.7832856,-108.5006904,"Montana",1100462153893638144,"Feeling under the weather? Do you have a sore throat, maybe experiencing symptoms of Influenza? Stop by Billings Ur… https://t.co/IZoyCNU2Eo"
"456","nativeminnow","The Shallows",41.3792957,-71.8305271,"Rhode Island",1101558565293178880,"In the last week I have been in contact with at least twelve (12) people infected with influenza A. My time is near."
"457","NauticalMiles33","Michigan",44.3148443,-85.6023643,"Michigan",1100807851205976064,"#Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within 2-15 year… https://t.co/92S0GE2YCf"
"458","nbcchicago","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101199226896306176,"Dozens of students sickened by influenza at suburban school https://t.co/D5oysS2Vmx https://t.co/7xO7aIXzlX"
"459","NChardonnet","Saint Louis",38.6270025,-90.1994042,"Missouri",1101585623515914240,"@deborah91473 I got a flu shot and also ended up getting Influenza A. Luckily it didn’t last too long — less than 2… https://t.co/cGj4kfY1VS"
"460","nclexpharm","Minnesota, USA",46.729553,-94.6858998,"Minnesota",1102177045629624320,"Influenza is a viral infection and the drug of choice in prevention and treatment is oseltamivir - this drug is a n… https://t.co/Whx0VpZgi0"
"461","ND_BravesFAN","North Dakota, USA",47.5514926,-101.0020119,"North Dakota",1101609066542051328,"Our family patriarch could use prayers, please.  Starting dialysis and receiving a transfusion today.   Battling pn… https://t.co/TeaWx5SF9R"
"462","neil_bodie","Pasadena CA",34.1477849,-118.1445155,"California",1101555836671807488,"Ebola HCW are already risking their lives...they shouldn’t have to worry about senseless violence. Conflict always… https://t.co/ah0Z97Fcqw"
"463","NewarkDHCW","110 William Street, Newark, NJ 07102",40.7345134,-74.1789969,"New Jersey",1101530086833090560,"The City of Newark is providing free influenza vaccinations for Newark residents at various sites around the city!… https://t.co/BDhfyEoGL5"
"464","NewportLost","Sea Level Covfefe RI",41.5800945,-71.4774291,"Rhode Island",1101603251001139200,"CDC WONDER MMWR 
Providence Rhode Island
Anyone notice how 41 babies dying of influenza wasn't a #Crisis 

<U+27A1><U+FE0F>SOURCE… https://t.co/sIKJR2miG9"
"465","NewportLost","Sea Level Covfefe RI",41.5800945,-71.4774291,"Rhode Island",1101602556084715520,"@ShotAtLife @SenJackReed @unfoundation @CDCgov @USAID @UNICEF @Rotary @EndPolioNow @GlblCtzn CDC WONDER MMWR 
Provi… https://t.co/qdsTw81A9B"
"466","NFIDvaccines","Bethesda, MD",38.984652,-77.0947092,"Maryland",1102225911624224768,"Senior Life: Did you know #influenza complications can include heart attack and stroke? https://t.co/cDzn7f21K6… https://t.co/kFZwsCCm5W"
"467","NFIDvaccines","Bethesda, MD",38.984652,-77.0947092,"Maryland",1100157283940659200,"High-dose #flu #vaccine more effective than standard vaccines in older adults https://t.co/gcoCp6i0nC via @GoHealio… https://t.co/6YG9d3WVBF"
"468","nickwohlge","Memphis, TN",35.1495343,-90.0489801,"Tennessee",1100847862097821696,"Cool modelling works predicts infection dynamics and infectious particle percentage following influenza virus infec… https://t.co/ObQYt7OI6Z"
"469","nicolaferrini","Roma",36.0766378,-95.9036356,"Oklahoma",1100821504835678208,"Sviluppo del cervello, quale influenza di smartphone e tablet https://t.co/8wUy80s1rf"
"470","NikkiTheRealist","Reno, NV",39.5296329,-119.8138027,"Nevada",1100908218648272896,"Omg, I'm sick as ever right now. I just got out of the hospital and I have influenza A...I feel horrible.<U+0001F631><U+0001F613>"
"471","noticiashouston","Houston",29.7604267,-95.3698028,"Texas",1100905670851874816,"Advierten sobre una nueva temporada de influenza en el país y recuerdan los consejos para protegerse… https://t.co/zWLPTyX8hI"
"472","nottinghilI","Milano",39.0825197,-94.5823061,"Missouri",1100846590682693632,"Sei una GNOCCA incredibile Martina — Ma che cazzo stai a dì (scusate, Suburra mi influenza) https://t.co/79qgduYJKp"
"473","NPF","Headquartered in Portland, OR",45.478976,-122.619744,"Oregon",1102207105275232256,"Flu shot lags among people with #psoriasis: men and those under 50 are the two largest groups avoiding the influenz… https://t.co/cMF39vrv8D"
"474","NursesWhoVax","New York",40.7127753,-74.0059728,"New York",1100117236298207232,"In a tragic story that's making headlines across the country: A fourth-grade girl from Ohio died just one day after… https://t.co/vxsZx6XKtE"
"475","nutritiontastic","New York, NY",40.7127753,-74.0059728,"New York",1101572345817370624,"FDA's Critical Role in Ensuring Supply of Influenza Vaccine https://t.co/OPJdYWNluo"
"476","nymedcollege","Valhalla, NY",41.0748188,-73.7751326,"New York",1101507945316130816,"As many as 646,000 people succumb to the flu every year worldwide. Dr. Bucher and her associates are responsible fo… https://t.co/GDIq6qiIq6"
"477","o2real365","Spartanburg, SC",34.9495672,-81.9320482,"South Carolina",1101233128146788352,"Influenza Protection Kits • Global-Tec Enterprises https://t.co/TyATwMCuEJ #ems #emergency #medical #firstaid #flu… https://t.co/MkfPDqmLjs"
"478","o2real365","Spartanburg, SC",34.9495672,-81.9320482,"South Carolina",1102176864020267008,"Flu Season is Here - Protect Yourself! EMS Influenza Protection Kits • Global-Tec Enterprises Inc… https://t.co/WL9PRExzw6"
"479","OffshoreCos","Global",37.0329949,-95.6400855,"Kansas",1100500985791897600,"Latvian government approves amendments to improve measures against avian influenza – https://t.co/oYicgtJikE https://t.co/QzDDsnuk1F"
"480","ohsinnerman","Am the frog down your back at the Carroll County picture show",39.5423418,-77.0564464,"Maryland",1101874763926921216,"@robinince I'm blaming that crowd that came to see you - damn their influenza spores"
"481","omgdalton","Northern California",38.8375215,-120.8958242,"California",1101977874209206272,"@Blkvelvt87 @Kessol @fred_guttenberg Annual deaths in the USA:
Heart disease- 614,000
Cancer- 591,000
Medical malpr… https://t.co/EOtYjp3Ilu"
"482","OneHealthUF","Gainesville, FL",29.6516344,-82.3248262,"Florida",1101501121078665216,"WHO's list of the “Ten threats to global health in 2019."" Air pollution and climate change, Noncommunicable disease… https://t.co/r4RyeKDI5t"
"483","onwnews","Oshkosh, Wisconsin",44.0247062,-88.5426136,"Wisconsin",1101552041497952256,"Schools in Oshkosh, Omro and Winneconne are reporting an uptick in flu-induced absences. https://t.co/wQwCYCp89P"
"484","OR4MedFreedom","Oregon",43.8041334,-120.5542012,"Oregon",1100136468201259008,"@rlamartini @kuriousmind93 @drfixus @LisaCostelloWV @vaccinepapers @picphysicians @delbigtree @ICANdecide You’re no… https://t.co/fvKYRYfLjN"
"485","oscarmontani","Toscana",34.0541709,-118.463375,"California",1102276417910378496,"Un pittore dedicato al noir! Soft boiled: Hopper e il noir (I) https://t.co/bE7ULvULzD"
"486","OSUEMEdu","Columbus, OH",39.9611755,-82.9987942,"Ohio",1100848321776836608,"Oseltamivir (Tamiflu) in children….reduction of duration of illness by ~18 hours and reduction of 34% of developing… https://t.co/IZQ7eERydR"
"487","OSUhsl","Columbus, OH",39.9611755,-82.9987942,"Ohio",1102343645833949184,"Science Cafe: Influenza - Novel Solutions to a Grave Threat to Humanity 
March 6 @ 6:30 pm - 7:30 pm - Research Com… https://t.co/Ht9G93VhqA"
"488","P_CG_","Napoli",36.3331041,-94.1790315,"Arkansas",1101205834812530688,"Appena tornato da Pisa dopo 10 giorni e mi becco l'influenza. Mannaggia *inserimento casuale*"
"489","paj8588","Missouri, USA",37.9642529,-91.8318334,"Missouri",1101589028762210304,"@Dax_x98 Ugh. Same symptoms I had. Just got over 2 weeks of Influenza A. Good luck."
"490","paolacontini64","Milano",39.0825197,-94.5823061,"Missouri",1101535977103867904,"@Gio27204493 @giuliaselvaggi2 Sei per forza quello a destra, l'altro ha l'influenza e ha già detto che non può venire. <U+0001F923>"
"491","Paradox_GameNet","Planet Earth",41.909611,-87.771964,"Illinois",1100849926102269952,"Influenza A strain has me laid up in bed again.  Going to cancel tonights stream sadly.  Hopefully I'll be on my A… https://t.co/UGVdKyRo9v"
"492","partyjordan","San Francisco",37.7749295,-122.4194155,"California",1102312921667756032,"If I were an alien who just landed on Earth and hadn’t learned the language yet but needed to pick an Earth name, i… https://t.co/ZFIHb5SNdD"
"493","PawsU","Central Wisconsin",44.784201,-89.67268,"Wisconsin",1100831076354805760,"""While we have been most concerned with the importation of canine influenza virus from Asia to North... https://t.co/A1FC2YYoKi"
"494","pcyyunho","ve",37.0625,-95.677068,"Kansas",1102277729624444928,"i feel like people don't focus on eunha's vocals enough just watched a mr removed of sunrise and yuju didn't hit th… https://t.co/ZZLHbvjg2S"
"495","peddoc07","Bellevue, WA",47.6101497,-122.2015159,"Washington",1102255469031116800,"UNICEF:”Alarming"" surge in measles cases in 98 countries
that saw more cases in 2018 than 2017. Measles is more con… https://t.co/VEpmdusWpX"
"496","PedsMamaDoc","Minneapolis, MN",44.977753,-93.2650108,"Minnesota",1100135083350978560,"#VaxFactsFebruary Flu shots work! Flu shots help prevent serious complications from influenza &amp; help prevent death!… https://t.co/XEuYrYKSxl"
"497","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100818753179316224,"Q: Why is our child not being tested for #influenza?
A: Our test (EXPLAIN YOUR TEST) is only run when the result is… https://t.co/ZCTFEXHEj4"
