"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"339","So just found out my ""adopted"" grandson (not blood related but I love that little dude and his mom calls us mom and… https://t.co/XAllVLBOsI",FALSE,0,NA,"2019-02-25 23:19:39",TRUE,NA,"1100173507487584256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DungeonPagan",0,FALSE,FALSE,NA,NA
"340","I gave my big the flu <U+0001F62D><U+0001F62D><U+0001F62D> love uuuu don’t hate me too much<U+0001F618> @mostly_hannah",FALSE,2,NA,"2019-02-25 23:19:31",FALSE,NA,"1100173476302860288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katchalfant10",0,FALSE,FALSE,NA,NA
"341","@AJ_Schneider That many people people packed in a building during flu season, so many germs. Hope they're all vaccinated.",FALSE,1,"AJ_Schneider","2019-02-25 23:19:27",FALSE,"1100093997765328896","1100173458154115072","277282047","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Adrianna_Lima",0,FALSE,FALSE,NA,NA
"342","@kejow @ggreenwald @Snowden Pode ser, eu tenho certeza de que o Glenn foi superior, mas me incomoda o fato de assun… https://t.co/UX3WiAfcqq",FALSE,8,"kejow","2019-02-25 23:18:59",TRUE,"1100162469815902208","1100173341728608256","43236654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlaneaPriscila",0,FALSE,FALSE,NA,NA
"343","@AshSoRighteous Had The Nerve To Be Flying Fast Asl.. Gone Catch The Ass Flu <U+0001F629>",FALSE,0,"AshSoRighteous","2019-02-25 23:18:38",FALSE,"1100172934210117632","1100173254826840064","27119883","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilBoy_Fresh",0,FALSE,FALSE,NA,NA
"344","@TheTomWood Bing on the junk food then cuddle up with whoever gave you the flu in the first place and lose it all again?",FALSE,2,"TheTomWood","2019-02-25 23:18:38",FALSE,"1100122323028529152","1100173254730440704","288134240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daveaustinbooks",0,FALSE,FALSE,NA,NA
"345","The flu vaccine really does work! (And does not make you sick, lets break that myth as well) <U+0001F44A><U+0001F3FD> https://t.co/Bzdhwz4a5c",FALSE,2,NA,"2019-02-25 23:18:16",FALSE,NA,"1100173159372705792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alessandraa_and",0,FALSE,FALSE,NA,NA
"346","Foster, Henry, Alea and I have the flu. Alea Nehls had the flu shot. Ain't life grand<U+0001F917>",FALSE,0,NA,"2019-02-25 23:18:13",FALSE,NA,"1100173149436628992",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Starzzss1",0,FALSE,FALSE,NA,NA
"347","So like this motherfucker came to work with the flu. I better not get sick, he better hope I dont. My immune system… https://t.co/qe5KsK5I6f",FALSE,0,NA,"2019-02-25 23:18:07",TRUE,NA,"1100173125239615488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1FeLine_",0,FALSE,FALSE,NA,NA
"348","The flu has me.  I fought hard all wkend but it's officially broken my will.  I'm it's bitch.",FALSE,1,NA,"2019-02-25 23:17:45",FALSE,NA,"1100173029114556416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimothyMariotti",0,FALSE,FALSE,NA,NA
"349","@FreeBeeCee @missielliott22 @janem1276 @Vbalance03 @gypsyof7 @Col_Sandurz @what_if_007 @Just4TheCause @margie_moo… https://t.co/QUISy7nAC7",FALSE,1,"FreeBeeCee","2019-02-25 23:17:25",TRUE,"1100165271212314624","1100172947543769088","607269372","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kmerian",0,FALSE,FALSE,NA,NA
"350","Flu A for the win <U+270A><U+0001F3FF>",FALSE,0,NA,"2019-02-25 23:17:24",FALSE,NA,"1100172941650731008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lil_bradshaw",0,FALSE,FALSE,NA,NA
"351","@victormendes8 Bizarro perde ele... @FluminenseFC não irá fazer essa besteira não né?",FALSE,0,"victormendes8","2019-02-25 23:17:23",FALSE,"1100165289956835328","1100172937376735232","110018371","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carioca_Flu",0,FALSE,FALSE,NA,NA
"352","@_maiafort @rodrigoffalves @FluminenseFC Léo Santos nao pode jogar a sula pelo Flu",FALSE,1,"_maiafort","2019-02-25 23:17:08",FALSE,"1100162111639048192","1100172874017636352","218451213","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pedraovscncls",0,FALSE,FALSE,NA,NA
"353","@victormendes8 Qualquer negócio antes do final do empréstimo é mera especulação, Flu tem a preferência em qualquer coisa.",FALSE,0,"victormendes8","2019-02-25 23:17:00",FALSE,"1100165289956835328","1100172844145827840","110018371","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrunoFlu82",0,FALSE,FALSE,NA,NA
"354","@joyfti ah dedek flu sama pusing unnie<U+0001F62D> //",FALSE,0,"kritsalj","2019-02-25 23:17:00",FALSE,"1099976810828189696","1100172840979128320","986502701272842240","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kthvrz",0,FALSE,FALSE,NA,NA
"355","80,000 people died of flu last winter in US.. https://t.co/3VH3eZzgOc",FALSE,0,NA,"2019-02-25 23:16:50",FALSE,NA,"1100172801128968192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGOSHA_FITNESS",0,FALSE,FALSE,NA,NA
"356","@kevverage Flu?",FALSE,0,"kevverage","2019-02-25 23:16:44",FALSE,"1100161275529781248","1100172774251872256","25654421","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Derek_Timothy",0,FALSE,FALSE,NA,NA
"357","TUESDAY | HIV, TB, the flu – what questions do you have about these and other infectious diseases? Are you concerne… https://t.co/uepoaE7Xne",FALSE,0,NA,"2019-02-25 23:16:42",TRUE,NA,"1100172766333030400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TPRSource",2,FALSE,FALSE,NA,NA
"358","I’m actually so tired of being sick. First the year started off with fracturing my tailbone, then lasik didn’t go 1… https://t.co/HukDaxDHUy",FALSE,5,NA,"2019-02-25 23:16:40",TRUE,NA,"1100172759961911296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zachmprice",0,FALSE,FALSE,NA,NA
"359","Who knew the flu made you feel like shit",FALSE,3,NA,"2019-02-25 23:16:18",FALSE,NA,"1100172665007034368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttrevorkk",0,FALSE,FALSE,NA,NA
"360","@BigSto Yung Flu Game. Feel better soon dawg!",FALSE,1,"BigSto","2019-02-25 23:16:17",FALSE,"1100156834005090304","1100172661920018432","23677379","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichellCClark",1,FALSE,FALSE,NA,NA
"361","@R_PanteraNegra Não saiu nada oficial, mas essa informação tem circulado. O que sabemos é que não vem tendo sequênc… https://t.co/l0WSpg9QWC",FALSE,7,"R_PanteraNegra","2019-02-25 23:16:15",TRUE,"1100171954374492160","1100172653225299968","846015372008587264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justicatricolor",0,FALSE,FALSE,NA,NA
"362","@zabarzairyeol There was this disgusting fish oil my mom used to give me for the flu till I started fighting back <U+0001F922> https://t.co/9LfDf4MKLE",FALSE,1,"zabarzairyeol","2019-02-25 23:15:54",FALSE,"1100055846363500544","1100172566239604736","886340802242387968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jazz_musekchen",0,FALSE,FALSE,NA,NA
"363","@allantercalivre @jairbolsonaro Sacrificar o q ? Ganhando 63 mil por mês ? Pra ferrar o Brasil com Reforma da Previ… https://t.co/AUFHjgpC4G",FALSE,0,"allantercalivre","2019-02-25 23:15:44",TRUE,"1100118958097743872","1100172521641529344","3984632307","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doog_Flu",0,FALSE,FALSE,NA,NA
"364","@MKGenest Sitting in urgent care now with daughter.  Apparently this year’s flu shots are not as effective as we might hope.  Take care.",FALSE,1,"MKGenest","2019-02-25 23:15:38",FALSE,"1100135637032886272","1100172499885715456","920023898154065920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VonnieDeluxe",0,FALSE,FALSE,NA,NA
"365","Damn I really have the flu....this ain’t it",FALSE,1,NA,"2019-02-25 23:15:35",FALSE,NA,"1100172484819800064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elephants333",0,FALSE,FALSE,NA,NA
"366","I forgot the part about me having the flu today",FALSE,1,"morgansbranson","2019-02-25 23:15:32",FALSE,"1100160814567383040","1100172473625206784","347013672","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morgansbranson",0,FALSE,FALSE,NA,NA
"367","@medeirosbella_ @flu_juninho @EmotionalBoy021 Obg bella kkkkkkkkkk 
Junin tá foda",FALSE,1,"medeirosbella_","2019-02-25 23:15:21",FALSE,"1100167078965927936","1100172428217667584","4436990723","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thdoscortes",0,FALSE,FALSE,NA,NA
"368","Next time you prepare for the NEXT flu season with a vaccine, you might want to read this;

https://t.co/C9wZtbMNBE… https://t.co/kK65cfXPPm",FALSE,1,NA,"2019-02-25 23:15:21",TRUE,NA,"1100172425717837824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alipasha",0,FALSE,FALSE,NA,NA
"369","Gigi Got The Flu <U+0001F629>",FALSE,0,NA,"2019-02-25 23:15:18",FALSE,NA,"1100172416595226624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faevawmyiashay",0,FALSE,FALSE,NA,NA
"370","@ge_flu RIP<U+0001F60C>",FALSE,0,"ge_flu","2019-02-25 23:15:10",FALSE,"1100165076709982208","1100172379383312384","97241603","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpassosRJ",0,FALSE,FALSE,NA,NA
"371","and of course I got the flu the week of my biggest show. <U+0001F937><U+0001F3FC><U+200D><U+2642><U+FE0F>",FALSE,0,NA,"2019-02-25 23:15:04",FALSE,NA,"1100172354670477312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacksonhroberts",0,FALSE,FALSE,NA,NA
"372","@LexiSham I sleep 12 hours and I don’t have the flu!! I will come down and give you extra cuddles if you need it.",FALSE,0,"LexiSham","2019-02-25 23:15:01",FALSE,"1100163900736180224","1100172343668867072","161773199","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rmchaircoach",0,FALSE,FALSE,NA,NA
"373","Thanks @dominos bc of your company's awesome customer service I got my POP rewards, and the pasta free, I tipped of… https://t.co/3FvvLriz10",FALSE,0,NA,"2019-02-25 23:15:00",TRUE,NA,"1100172340929941504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chapmanlady17",0,FALSE,FALSE,NA,NA
"374","McCain stable 'back in business' https://t.co/ydpMWq94hH https://t.co/uIYMvVWq1E",FALSE,0,NA,"2019-02-25 23:14:57",FALSE,NA,"1100172327042596864",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","sntcor",0,FALSE,FALSE,NA,NA
"375","@WebMD Flu shots are never for the 'current' flu season.",FALSE,0,"WebMD","2019-02-25 23:14:50",FALSE,"1100161016594395136","1100172296868761600","25928253","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CekalaLeila",0,FALSE,FALSE,NA,NA
"376","@flu_keeeeeeeii <U+4ECA><U+65E5><U+304A><U+8A95><U+751F><U+65E5><U+3060><U+3063><U+305F><U+3093><U+3060><U+306D><U+0001F493><U+304A><U+3081><U+3067><U+3068><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059><U+301C>!!!<U+0001F382><U+2728><U+7B11><U+9854><U+6EA2><U+308C><U+308B>1<U+5E74><U+306B><U+306A><U+308A><U+307E><U+3059><U+3088><U+3046><U+306B><U+0001F970><U+30E9><U+30F3><U+30C1><U+30AA><U+30D5><U+4F1A><U+697D><U+3057><U+3093><U+3067><U+301C><U+0001F495>",FALSE,1,"flu_keeeeeeeii","2019-02-25 23:14:49",FALSE,"1100088795976785920","1100172292146032640","416238830","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__m_n21",0,FALSE,FALSE,NA,NA
"377","só quero a décima primeira e trigésima rodada do brasileirão logo, garantir meus 6 pontos contra o flu <U+0001F924>",FALSE,2,NA,"2019-02-25 23:14:47",FALSE,NA,"1100172282935345152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_camireiss",0,FALSE,FALSE,NA,NA
"378","@KobiOSRS woah woah you got your flu shot while you’re sick?",FALSE,0,"KobiOSRS","2019-02-25 23:14:40",FALSE,"1100054417829711872","1100172256515420160","3406614095","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xDespairful",0,FALSE,FALSE,NA,NA
"379","Tiap abis minum obat flu, bangun tidur bukannya seger tapi haus kayak puasa di amerika pas summer.",FALSE,0,NA,"2019-02-25 23:14:33",FALSE,NA,"1100172225078947840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbakvaaan",0,FALSE,FALSE,NA,NA
"380","Flu vaccine ineffective for people 65 and older last winter.. https://t.co/C2JEmSl40G",FALSE,0,NA,"2019-02-25 23:14:32",FALSE,NA,"1100172222713511936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGOSHA_FITNESS",0,FALSE,FALSE,NA,NA
"381","Do colds/flu get worse in the night time?",FALSE,0,"effie_bru","2019-02-25 23:14:30",FALSE,"1100172103897227264","1100172214333247488","890817169","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","effie_bru",0,FALSE,FALSE,NA,NA
"382","@scott81209260 @Karenbaglady @rhontwit @senatemajldr Are you sure? Both were found to have the illness prior to cus… https://t.co/8hSiXd2pOG",FALSE,5,"scott81209260","2019-02-25 23:14:26",TRUE,"1100168480236527616","1100172196436037632","735694282741284864","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRGlassJr",1,FALSE,FALSE,NA,NA
"383","@grateaful i’m fine! i just feel uncomfortable with this flu <U+0001F637> thank god it’s not really that bad",FALSE,2,"grateaful","2019-02-25 23:14:24",FALSE,"1100170385537056768","1100172187477127168","535426192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muiiya",0,FALSE,FALSE,NA,NA
"384","@flu_keeeeeeeii <U+308F><U+30FC><U+3001><U+304A><U+8A95><U+751F><U+65E5><U+304A><U+3081><U+3067><U+3068><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059><U+0001F389><U+30B1><U+30A4><U+3055><U+3093><U+306B><U+3068><U+3063><U+3066><U+3001><U+4ECA><U+5E74><U+3082><U+30B9><U+30C6><U+30AD><U+306A>1<U+5E74><U+306B><U+306A><U+308A><U+307E><U+3059><U+3088><U+3046><U+306B><U+0001F60A>",FALSE,1,"flu_keeeeeeeii","2019-02-25 23:14:07",FALSE,"1100088795976785920","1100172117419581440","416238830","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miya_cchi",0,FALSE,FALSE,NA,NA
"385","<U+2705> Tax season <U+0001F62B>
<U+2705> Flu season <U+0001F62B><U+0001F629>
<U+2705> Flat tire season? <U+0001F62B><U+0001F629><U+0001F62D> https://t.co/6nQeiUatZ1",FALSE,1,NA,"2019-02-25 23:14:03",FALSE,NA,"1100172101233901568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thetaxwidow",0,FALSE,FALSE,NA,NA
"386","Pap smears, STIs and flu: What the N.W.T. gov’t didn’t tell you about a stolen laptop: Priscilla Hwang provides a t… https://t.co/aPurMnko2o",FALSE,0,NA,"2019-02-25 23:14:03",TRUE,NA,"1100172098025209856",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","IDVigil",0,FALSE,FALSE,NA,NA
"387","Flu
Clube tem prejuízo em torno de 115 mil reais em partida que marcou estreia de Ganso",FALSE,4,NA,"2019-02-25 23:13:53",FALSE,NA,"1100172056673558528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radiobrasil940",2,FALSE,FALSE,NA,NA
"388","@amyriscool @linsene @sianoresist Yes. You ask for ""relaxation"" and stay away from ""deep tissue"". That's why I told… https://t.co/tKfsFhhmhL",FALSE,2,"amyriscool","2019-02-25 23:13:51",TRUE,"1100160296499535872","1100172048909914112","863072107521093632","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whit_its",0,FALSE,FALSE,NA,NA
"389","<U+2661><U+2665>DISPOSABLE MASK BLACK/WHITE KOREAN STYLE/IDOL KPOP<U+2661><U+2665>

<U+2714>100% Import
<U+2714>Bisa menangkal debu/polusi/flu batuk
<U+2714>Cocok u… https://t.co/gHLkwijFCh",FALSE,2,"nationuwu","2019-02-25 23:13:12",TRUE,"1100168423651201024","1100171883977293824","1470113840","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nationuwu",0,FALSE,FALSE,NA,NA
"390","@BellaAragao Terá venda e retirada no Maracanazinho, o Flu postou",FALSE,0,"BellaAragao","2019-02-25 23:13:10",FALSE,"1100129653480660992","1100171876645699584","2963171511","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","orfranblack",0,FALSE,FALSE,NA,NA
"391","Stream will be later on in the week, got the flu when I was out FeelsBad",FALSE,0,NA,"2019-02-25 23:13:06",FALSE,NA,"1100171862036885504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SitDownWhenUPee",0,FALSE,FALSE,NA,NA
"392","McCain stables 'back in business' following equine flu outbreak https://t.co/q3IfJiJQoC",FALSE,0,NA,"2019-02-25 23:13:01",FALSE,NA,"1100171839987503104",NA,"<a href=""https://circleboom.com"" rel=""nofollow"">Circleboom</a>","BBCHorseRacing",0,FALSE,FALSE,NA,NA
"393","Flu
Clube está de luto.
Morre, aos 84 anos, na Espanha, Waldo.
319 gols em 403 jogos, maior artilheiro da história tricolor",FALSE,17,NA,"2019-02-25 23:12:56",FALSE,NA,"1100171818936213504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radiobrasil940",4,FALSE,FALSE,NA,NA
"394","How To Tell If Your Dog Has The Flu...

https://t.co/pQzjxf3R88 https://t.co/GDVozIeXnN",FALSE,0,NA,"2019-02-25 23:12:52",FALSE,NA,"1100171803664760832",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","fatcatnluckydog",0,FALSE,FALSE,NA,NA
"395","Botafogo quer diego, flu quer nene, alguem leva reinaldo tbm e o resto?",FALSE,2,NA,"2019-02-25 23:12:24",FALSE,NA,"1100171683988729856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ramosdany14",0,FALSE,FALSE,NA,NA
"396","Equine flu: Donald McCain stables 'back in business' after outbreak https://t.co/Lsz5Kn7LkD",FALSE,1,NA,"2019-02-25 23:12:05",FALSE,NA,"1100171606817730560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvertonMints",0,FALSE,FALSE,NA,NA
"397","@HuckWithMe You won’t catch me with a flu shot. That’s government testing right there lmao",FALSE,0,"HuckWithMe","2019-02-25 23:12:04",FALSE,"1100156929169674240","1100171602359185408","220730051","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotAnotherNick",0,FALSE,FALSE,NA,NA
"398","Please help me pray for so many that are sick during this flu season. Our home, church, extended family, my mama’s… https://t.co/S9LgKcrTrO",FALSE,0,NA,"2019-02-25 23:11:57",TRUE,NA,"1100171569949822976",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ValerieWeippert",0,FALSE,FALSE,NA,NA
"399","this flu is making me want to 
D
I
E
:)",FALSE,0,NA,"2019-02-25 23:11:54",FALSE,NA,"1100171558264414208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiara_Arita",0,FALSE,FALSE,NA,NA
"400","@KrangTNelson uh, this roast gave me avian bird flu.",FALSE,0,"KrangTNelson","2019-02-25 23:11:44",FALSE,"1100170921325879296","1100171517562892288","4517565515","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","breaks_dj",0,FALSE,FALSE,NA,NA
"401","I really got the flu <U+0001F643>",FALSE,0,NA,"2019-02-25 23:11:42",FALSE,NA,"1100171509681844224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaylamarshae",0,FALSE,FALSE,NA,NA
"402","I’m really about to fail my exam tomorrow because I got the flu on the most important weekend of the semester<U+0001F62D>",FALSE,2,NA,"2019-02-25 23:11:40",FALSE,NA,"1100171499279917056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephleighannn",1,FALSE,FALSE,NA,NA
"403","@QuackityHQ found out today my history teacher is antivax “i wish i hadn’t gotten all those needles as a baby, i ne… https://t.co/uQe5midUZu",FALSE,0,"QuackityHQ","2019-02-25 23:11:36",TRUE,"1100171297215131648","1100171483178041344","2260704146","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","semigalactic",0,FALSE,FALSE,NA,NA
"404","Sorry I know I didn't stream today, I'll try to get on tomorrow. I'm not promising cam though as I'm starting to ge… https://t.co/2k8uGLyBoE",FALSE,3,NA,"2019-02-25 23:11:24",TRUE,NA,"1100171433060257792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NikaVillePlays",0,FALSE,FALSE,NA,NA
"405","@debunkdenialism @djt10 @Angiel25946uzz0 Low interim influenza vaccine effectiveness, Australia, 1 May to 24 Septem… https://t.co/KrcIJxYvnr",FALSE,0,"debunkdenialism","2019-02-25 23:11:17",TRUE,"1100112173404221440","1100171405075927040","734839394985750528","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philosopherstew",1,FALSE,FALSE,NA,NA
"406","@pcfilho A plataforma para melhorar a educação no Brasil é essa palhaçada desse Ministro que não sabe falar o portu… https://t.co/2HuCVVtFju",FALSE,0,"pcfilho","2019-02-25 23:11:05",TRUE,"1100159863794094080","1100171353863405568","28145247","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doog_Flu",0,FALSE,FALSE,NA,NA
"407","MANO O JOGO DO FLU VAI SER TRANSMITIDO POR FACEBOOK E YOUTUBE

QUE SATISFAÇÃO https://t.co/LOGnQ3AAs3",FALSE,1,NA,"2019-02-25 23:10:53",FALSE,NA,"1100171304773259264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moraes_bms",0,FALSE,FALSE,NA,NA
"408","@euribeiro1 Não vem tendo sequência lá. O clube e os empresários do jogador enxergam no Flu uma vitrine. Parecido c… https://t.co/Yirm9J4XXM",FALSE,1,"euribeiro1","2019-02-25 23:10:51",TRUE,"1100169428837249024","1100171294451089408","3377221066","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justicatricolor",0,FALSE,FALSE,NA,NA
"409","@tatitannus Ela é atleta do Flu",FALSE,0,"tatitannus","2019-02-25 23:10:51",FALSE,"1100170372605984768","1100171293511614464","83472082","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tavares_henr",0,FALSE,FALSE,NA,NA
"410","Só noite<U+0001F44D><U+0001F3FD>",FALSE,1,NA,"2019-02-25 23:10:48",FALSE,NA,"1100171283768201216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flu_juninho",0,FALSE,FALSE,NA,NA
"411","Low interim influenza vaccine effectiveness, Australia, 1 May to 24 September 2017.
Sullivan SG, et al. Euro Survei… https://t.co/WXapHVfX4N",FALSE,0,NA,"2019-02-25 23:10:47",TRUE,NA,"1100171277770375168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philosopherstew",1,FALSE,FALSE,NA,NA
"412","I've had the flu for only 12 hours but would like to be either euthanised or sick in a bigger bathroom please thank you",FALSE,15,NA,"2019-02-25 23:10:32",FALSE,NA,"1100171214520283136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelaLovesNY",0,FALSE,FALSE,NA,NA
"413","The flu is a very weird thing. Ate a banana, threw it up within the hour.

But craved for and ate a burger, fries,… https://t.co/CtjHauoEQB",FALSE,1,NA,"2019-02-25 23:10:20",TRUE,NA,"1100171163974729728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TLAMashley",0,FALSE,FALSE,NA,NA
"414","Internet: “Hey, don’t forget- only 5 days ‘til you jump in a freezing lake!”
Body: “I got you something, it’s the f… https://t.co/wg0GtXjkBg",FALSE,3,NA,"2019-02-25 23:10:16",TRUE,NA,"1100171146421514240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaystevensradio",0,FALSE,FALSE,NA,NA
"415","@goldchain_flu I'll keep my eye out <U+0001F60D><U+0001F60D>",FALSE,0,"goldchain_flu","2019-02-25 23:10:04",FALSE,"1100170915583803392","1100171095934676992","21615858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DancingForNic",0,FALSE,FALSE,NA,NA
"416","@fgtbrii @ickysandy @LlLWALMART HAHAH oh burn you right<U+0001F602>,this shit is killing me. Crazy though, even the flu doesn’… https://t.co/jKvX482FBx",FALSE,1,"fgtbrii","2019-02-25 23:10:02",TRUE,"1100170593532559360","1100171090725425152","981229242695471104","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamieee_77",0,FALSE,FALSE,NA,NA
"417","Can’t tell you when last I had the flu !",FALSE,0,NA,"2019-02-25 23:09:54",FALSE,NA,"1100171056869007360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebelAmaris",0,FALSE,FALSE,NA,NA
"418","Having the flu is cool bc your whole body hurts and your eyelids feel hot but also snot sometimes just slowly dribbles out of your nose!",FALSE,4,NA,"2019-02-25 23:09:53",FALSE,NA,"1100171050367754240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coldpizzaparty",0,FALSE,FALSE,NA,NA
