"","screenName","location","latitude","longitude","state"
"183","behealthyusa","California USA",36.778261,-119.4179324,"California"
"184","EpiRen","PA/MD, USA",39.060356,-77.156958,"Maryland"
"185","jwendi4","North Carolina, USA",35.7595731,-79.0192997,"North Carolina"
"187","surfthespectrum","Sacramento, CA",38.5815719,-121.4943996,"California"
"188","r_prior","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"189","bruce_y_lee","Baltimore, Maryland USA",39.2903848,-76.6121893,"Maryland"
"190","denner_ashley","Hastings, NE",40.5862583,-98.3898726,"Nebraska"
"191","Marymalinaxoxo","San Antonio, TX",29.4241219,-98.4936282,"Texas"
"192","JusticeToAll","Florida",27.6648274,-81.5157535,"Florida"
"193","epukane","Denton, TX",33.2148412,-97.1330683,"Texas"
"194","Always_Ambitous","Dade County",25.5516034,-80.6326916,"Florida"
"196","Nancy46co","COLORADO, USA",39.5500507,-105.7820674,"Colorado"
"200","malepeai_ace","Bay Area, California",37.8271784,-122.2913078,"California"
"201","HarbisonRotary","Maui",20.7983626,-156.3319253,"Hawaii"
"202","Jneigha","TX <U+0001F6EC> DMV",31.9685988,-99.9018131,"Texas"
"203","SNCCLA","Los Angeles",34.0522342,-118.2436849,"California"
"204","vScienceBites","Ohio, USA",40.4172871,-82.907123,"Ohio"
"207","pastanoodle","corn field",40.0850083,-83.1235158,"Ohio"
"210","ANTIGOPMVMT","ANTIGOPMVMT@outlook.com",45.140245,-89.1523353,"Wisconsin"
"211","PubHlthLuke","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"212","homeovet","Austin",30.267153,-97.7430608,"Texas"
"213","fairvote","Takoma Park, Maryland",38.9778882,-77.0074765,"Maryland"
"214","501PayB","Little Rock, AR",34.7464809,-92.2895948,"Arkansas"
"215","ItsZevix","Florida, USA",27.6648274,-81.5157535,"Florida"
"216","NamasteLight","Universal Mind",39.7507081,-104.9942739,"Colorado"
"217","DemocratFed","NY",40.7127753,-74.0059728,"New York"
"221","NuckChorris16","Iowa, USA",41.8780025,-93.097702,"Iowa"
"222","kharrisCellMed","San Francisco Bay Area",37.8271784,-122.2913078,"California"
"223","Javaree","Chicago <U+2708> NY",41.8781136,-87.6297982,"Illinois"
"226","Cbarts2","Blue Ridge Mountains",35.7647092,-82.2652846,"North Carolina"
"228","Jazzy_Amazing","Chesapeake, VA",36.7682088,-76.2874927,"Virginia"
"229","GMSarli","Texas, USA",31.9685988,-99.9018131,"Texas"
"230","CarlosAlcalaBro","Lompoc",34.6391501,-120.4579409,"California"
"231","Anarchist_Rants","Dallas, TX",32.7766642,-96.7969879,"Texas"
"232","GovInslee","Olympia, WA",47.0378741,-122.9006951,"Washington"
"235","MoreheadPatriot","Wisconsin, USA",43.7844397,-88.7878678,"Wisconsin"
"237","MTPublicAffairs","Helena, MT",46.5891452,-112.0391057,"Montana"
"238","linddseeyy__","California, USA",36.778261,-119.4179324,"California"
"239","KWCH12","Kansas",39.011902,-98.4842465,"Kansas"
"241","nhregister","New Haven, Connecticut",41.308274,-72.9278835,"Connecticut"
"242","MiaHealyJP","Bel Air, MD",39.5359406,-76.3482931,"Maryland"
"245","Angiel25946uzz0","New York, USA",40.7127753,-74.0059728,"New York"
"247","swakop2","Byron, IL",42.1269692,-89.2556618,"Illinois"
"248","JustThatFishTV","Wakanda",44.9030233,-91.920983,"Wisconsin"
"249","Kellycow08","Ohio",40.4172871,-82.907123,"Ohio"
"250","RangeReporter","Washington, USA",47.7510741,-120.7401385,"Washington"
"251","BlueSkyGrannie","Arkansas, USA",35.20105,-91.8318334,"Arkansas"
"253","LauFranco95","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"254","tarathralls","CA",36.778261,-119.4179324,"California"
"255","celesteerod","Rigby, ID",43.6724119,-111.914968,"Idaho"
"256","NeuerBoateng","New York, USA",40.7127753,-74.0059728,"New York"
"257","Sister_District","San Francisco, CA",37.7749295,-122.4194155,"California"
"258","adrianxleconte","Neverland",34.6514983,-83.8853411,"Georgia"
"259","jgantifeminist","South Florida",27.6648274,-81.5157535,"Florida"
"260","kayleeisyounng","Fishers, IN",39.9567548,-86.01335,"Indiana"
"262","KeithH6910","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"263","BeckyJohnson222","Seaside, California, USA",36.6149217,-121.822098,"California"
"264","dustinchip96","Winner sd",43.3766665,-99.8590069,"South Dakota"
"265","ceestave","California, USA",36.778261,-119.4179324,"California"
"266","maconn7","Vancouver, WA/Portland, OR",45.6272259,-122.6727305,"Washington"
"267","drbrignall","Seattle, WA",47.6062095,-122.3320708,"Washington"
"268","glossolaliac","Seattle",47.6062095,-122.3320708,"Washington"
"269","slashsecret","Pacific Grove, CA",36.6177374,-121.9166215,"California"
"271","DamianEudy","Albuquerque, NM",35.0843859,-106.650422,"New Mexico"
"274","lynnrose789","California, USA",36.778261,-119.4179324,"California"
"275","PergamIC","Seattle, WA",47.6062095,-122.3320708,"Washington"
"276","NancyEClark1","Ann Arbor, MI",42.2808256,-83.7430378,"Michigan"
"279","midnighttsab","DE/DC",39.6735836,-75.7431575,"Delaware"
"280","fateddiva","CA, USA",36.778261,-119.4179324,"California"
"281","ghostylox","empty",41.9004062,-87.6867406,"Illinois"
"282","KesusWalks","Newport News, VA",37.0870821,-76.4730122,"Virginia"
"285","zackcapp","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"286","BFilo166","Brooklyn NY-NJ 2A IlI%",40.6781784,-73.9441579,"New York"
"291","inactiguille","GZ",32.533114,-94.742597,"Texas"
"292","AllVaccines","Houston, TX",29.7604267,-95.3698028,"Texas"
"293","AtheisticSnail","Insane Asylum",39.038835,-80.471867,"West Virginia"
"294","TannersDad","Chicago Illinois United States",41.8781136,-87.6297982,"Illinois"
"297","MSU_PreProf","East Lansing, MI",42.7369792,-84.4838654,"Michigan"
"298","AFHSBPAGE","Falls Church, VA",38.882334,-77.1710914,"Virginia"
"299","jacDhall","Fema region 2 NY",40.7130082,-74.0131689,"New York"
"300","klonokid","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"301","manmadeforever","BRONX, NY",40.8447819,-73.8648268,"New York"
"302","star_tug","Bigg City",29.6229003,-95.2270856,"Texas"
"306","RazzleTazzleMag","Las Vegas, NV",36.1699412,-115.1398296,"Nevada"
"308","gypsyof7","Philadelphia",39.9525839,-75.1652215,"Pennsylvania"
"311","candid_kitten","Central Illinois",40.3084762,-89.7004215,"Illinois"
"312","_abuel_","CLOUD 9 ",37.708127,-97.349081,"Kansas"
"313","JisNasty","in the studio",37.5628131,-97.331948,"Kansas"
"314","LisaGenio19","Las Vegas",36.1699412,-115.1398296,"Nevada"
"316","InovatiaLab","Fayette, Missouri, USA",39.1458654,-92.6837943,"Missouri"
