"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The Signs There’s A Toxic, Congested Lymph In The Body And How To Help Drain It https://t.co/gK3sHRh8TW",FALSE,0,NA,"2019-02-25 23:47:50",FALSE,NA,"1100180602802896896",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","InfoSuccessful",0,FALSE,FALSE,NA,NA
"2","I’m really worried because my mum has a swollen lymph node in her armpit and her doctor is sending her to have scan… https://t.co/xdI6Wzxx50",FALSE,1,NA,"2019-02-25 23:40:34",TRUE,NA,"1100178772685402112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karenpagecastle",0,FALSE,FALSE,NA,NA
"3","Recently discovered a small lump that wasn't there before near my dogs lymph node, taking her in for a biopsy tomor… https://t.co/wXOFssIQr7",FALSE,0,NA,"2019-02-25 23:34:08",TRUE,NA,"1100177155986604032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Husky2Shady",0,FALSE,FALSE,NA,NA
"4","Dr. Corey Deacon shares his story of how concussion changed his life during university. He recalls his first concus… https://t.co/22gKFLnTmS",FALSE,0,NA,"2019-02-25 23:30:11",TRUE,NA,"1100176161114652672",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","simonefortier",0,FALSE,FALSE,NA,NA
"5","@masa00051194549 <U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059><U+0001F60A><U+2618><U+FE0F>
<U+5143><U+6C17><U+3067><U+3059><U+3088><U+0001F3B5><U+4ECA><U+65E5><U+3082><U+826F><U+3044>1<U+65E5><U+3092>

<U+30E1><U+30C3><U+30BB><U+30FC><U+30B8><U+3042><U+308A><U+304C><U+3068><U+3046><U+3054><U+3056><U+3044><U+307E><U+3059>",FALSE,4,"masa00051194549","2019-02-25 23:26:00",FALSE,"1099793315128471552","1100175106721091584","949169102978916352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lymph_Labo",0,FALSE,FALSE,NA,NA
"6","@DRsonosRD @HassanR84572698 @thecurbsiders @nilamjsoni @UltrasoundMD @zedunow @SonoInternist @katiewiskar… https://t.co/UapLmZGoSm",FALSE,4,"DRsonosRD","2019-02-25 23:24:13",TRUE,"1100164556205092864","1100174660556255232","1583319019","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i_c_sound",0,FALSE,FALSE,NA,NA
"7","<U+3042><U+306A><U+305F><U+306E><U+77E5><U+3063><U+3066><U+308B><U+5065><U+5EB7><U+6CD5><U+305D><U+308C><U+3082><U+3057><U+304B><U+3057><U+305F><U+3089><U+30C7><U+30DE><U+304B><U+3082><U+3057><U+308C><U+307E><U+305B><U+3093><U+3088><U+301C>(;<U+FF9F><U+2200><U+FF9F>)
<U+4E16><U+306E><U+4E2D><U+306E><U+5618><U+3084><U+9593><U+9055><U+3063><U+305F><U+60C5><U+5831><U+3092><U+3076><U+3063><U+305F><U+65AC><U+308A><U+307E><U+3059><U+203C><U+FE0E>
<U+672C><U+5F53><U+306B><U+77E5><U+308A><U+305F><U+3044><U+7F8E><U+3068><U+5065><U+5EB7><U+306E><U+3053><U+3068><U+3092><U+304A><U+4F1D><U+3048><U+3057><U+307E><U+3059><U+3002>
#<U+5065><U+5EB7><U+6CD5>#<U+7F8E><U+808C>#<U+30AD><U+30EC><U+30A4><U+306B><U+306A><U+308B>#<U+6E29><U+6D3B>#<U+30C0><U+30A4><U+30A8><U+30C3><U+30C8>
#<U+30AA><U+30B9><U+30B9><U+30E1><U+30B5><U+30D7><U+30EA>
https://t.co/7BBkWDEw5h",FALSE,0,NA,"2019-02-25 23:18:37",FALSE,NA,"1100173248162091008",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","lymph_ruru",0,FALSE,FALSE,NA,NA
"8","@CancerAndNicole I tried an aerobics class a few weeks ago (most recent surgery was October) but the scar where my… https://t.co/UwRURsGYGy",FALSE,5,"CancerAndNicole","2019-02-25 23:17:52",TRUE,"1100157441147322368","1100173058541871104","1055615188941070336","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotJustSkinD33p",0,FALSE,FALSE,NA,NA
"9","gonna fly to korea to beat yg's ass up if i see jisoo with swollen lymph nodes again",FALSE,1,NA,"2019-02-25 23:17:25",FALSE,NA,"1100172949057884160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ktyjichu",0,FALSE,FALSE,NA,NA
"10","<U+300C>42<U+6B73><U+306B><U+306A><U+308A><U+307E><U+3057><U+305F><U+300D>
 <U+21D2> https://t.co/RxOeaXXkyW #<U+30A2><U+30E1><U+30D6><U+30ED> @ameba_official<U+3055><U+3093><U+304B><U+3089>",FALSE,2,NA,"2019-02-25 23:16:31",FALSE,NA,"1100172721084907520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lymph_lea",2,FALSE,FALSE,NA,NA
"11","Just got out of the appointment with mums breast surgeon and her lymph nodes were all clear, honestly we've just bo… https://t.co/6wbfKCLrhj",FALSE,9,NA,"2019-02-25 23:07:30",TRUE,NA,"1100170451484053504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MorikyouD18",0,FALSE,FALSE,NA,NA
"12","2<U+6708>26<U+65E5>(<U+706B>)

<U+51FA><U+52E4><U+60C5><U+5831>

<U+52A0><U+5C71>
16:00~24:00

16:00~<U+3054><U+6848><U+5185><U+53EF><U+80FD><U+3067><U+3059>

20:00<U+8FC4><U+306B><U+5FA1><U+4E88><U+7D04><U+3067>
<U+65E9><U+5272><U+8A73><U+7D30>HP(*´<U+2200>`)<U+2193>
 <U+0001F340><U+2728>https://t.co/dN494d2BHv<U+2728><U+0001F340>

#<U+30E1><U+30F3><U+30BA><U+30A8><U+30B9><U+30C6><U+84B2><U+7530>… https://t.co/V7B97MNqHc",FALSE,118,NA,"2019-02-25 23:02:56",TRUE,NA,"1100169304136396800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lymph_Labo",17,FALSE,FALSE,NA,NA
"13","<U+3053><U+308C><U+98F2><U+307F><U+51FA><U+3057><U+3066><U+304B><U+3089><U+3081><U+3061><U+3083><U+3081><U+3061><U+3083><U+8ABF><U+5B50><U+826F><U+304F><U+306A><U+3063><U+305F>d(*¯<U+FE36>¯*)#<U+5065><U+5EB7>#<U+30DF><U+30CD><U+30E9><U+30EB>#<U+6804><U+990A><U+305F><U+3063><U+3077><U+308A>#<U+4F53><U+8CEA><U+6539><U+5584>#<U+7F8E><U+808C>#<U+808C><U+30AD><U+30EC><U+30A4>https://t.co/QFJzOtOJmR",FALSE,1,NA,"2019-02-25 23:01:31",FALSE,NA,"1100168943996682240",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","lymph_ruru",0,FALSE,FALSE,NA,NA
"14","It’s cold season y’all, raw crushed garlic and honey will fix that. As well as warm lime slices on your lymph nodes… https://t.co/Jzym3RQyIY",FALSE,5,NA,"2019-02-25 22:44:29",TRUE,NA,"1100164659414368256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","copperheaad",2,FALSE,FALSE,NA,NA
"15","@xxxfill_inxxx <U+5927><U+5909>!
<U+6696><U+304B><U+304F><U+306A><U+308A><U+307E><U+3057><U+305F><U+304C><U+3001><U+6CB9><U+65AD><U+3067><U+304D><U+307E><U+305B><U+3093><U+306D>(´<U+0434>`<U+0001F4A7>)<U+304A><U+5927><U+4E8B><U+306B><U+306A><U+3055><U+3063><U+3066><U+304F><U+3060><U+3055><U+3044><U+301C>!",FALSE,2,"xxxfill_inxxx","2019-02-25 22:44:06",FALSE,"1099820071126368256","1100164561762541568","772631436067090432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","furumachi_lymph",0,FALSE,FALSE,NA,NA
"16","rubbin one out on my lymph nodes",FALSE,2,NA,"2019-02-25 22:32:29",FALSE,NA,"1100161639679172608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moon14926",0,FALSE,FALSE,NA,NA
"17","Vodderschool - Research articles related to Lymphology, Lymphedema, Manual Lymph Drainage and Combined Decongestive… https://t.co/qU2EBtPGxB",FALSE,0,NA,"2019-02-25 22:31:06",TRUE,NA,"1100161293036724224",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MassageHealthHE",0,FALSE,FALSE,NA,NA
"18","@aimeeclarke ""Well, I've had cancer twice so now my body doesn't have enough lymph glands left to process the alcoh… https://t.co/yGXQW8dEEC",FALSE,0,"aimeeclarke","2019-02-25 22:22:15",TRUE,"1099484927257526272","1100159065718689792","40583679","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToyFu332",0,FALSE,FALSE,NA,NA
"19","Sea Salt keeps Th fluid levels in our bodies balanced.
 From Th water in our cells, to our blood pressure... to our… https://t.co/MCKUzoQc9j",FALSE,73,NA,"2019-02-25 22:15:41",TRUE,NA,"1100157409866207232",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","da13thsun",51,FALSE,FALSE,NA,NA
"20","@TLSCommunity Also, I believe kids need the interaction for the best mental development. I haven't researched that… https://t.co/HJAuVrlnUC",FALSE,1,"model_daughters","2019-02-25 21:58:43",TRUE,"1100152669841158144","1100153141985570816","62236036","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","model_daughters",0,FALSE,FALSE,NA,NA
"21","""They identified high fever for 5 days, swollen lymph nodes, red bloodshot eyes, cracked lips, strawberry tongue, m… https://t.co/ZgISFNIAVK",FALSE,1,NA,"2019-02-25 21:58:02",TRUE,NA,"1100152968140206080",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","KawasakiDisCan",0,FALSE,FALSE,NA,NA
"22","I received some bad news today, the cancer has spread to my lymph nodes. This is not the news we were hoping for. I… https://t.co/A4bKBbBWqE",FALSE,0,NA,"2019-02-25 21:57:25",TRUE,NA,"1100152813294882816",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","seneca_horton",0,FALSE,FALSE,NA,NA
"23","https://t.co/h3z2NHJklh https://t.co/h3z2NHJklh",FALSE,0,NA,"2019-02-25 21:57:21",FALSE,NA,"1100152796823859200",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","lymphdiva81",0,FALSE,FALSE,NA,NA
"24","my lymph nodes are literally on sicko mode",FALSE,4,NA,"2019-02-25 21:44:44",FALSE,NA,"1100149624461918208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamelexus",0,FALSE,FALSE,NA,NA
"25","I hate dismissive doctors. MY LYMPH NODES ARE SWOLLEN INDICATING INFECTION AND YOURE GONNA TELL ME I JUST NEED TO T… https://t.co/9MyuJxwkEX",FALSE,1,NA,"2019-02-25 21:40:40",TRUE,NA,"1100148601164947456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mxaabi",0,FALSE,FALSE,NA,NA
"26","@peachjennie1996 Ano ba yan, swollen lymph nodes lang cancer na.

Baka kung may konting pasa, leukemia na diagnosis ng mga to. <U+0001F644>",FALSE,1,"peachjennie1996","2019-02-25 21:19:40",FALSE,"1099850409965805568","1100143315780096000","1042684838870867968","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","supahnerd",0,FALSE,FALSE,NA,NA
"27","Oh and my lymph nodes all swollen on the same side my head itches. I think I got a TD while I was having sex but not necessarily an STD <U+0001F637><U+0001F637><U+0001F637>",FALSE,0,NA,"2019-02-25 21:06:16",FALSE,NA,"1100139940523008000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KolrfulAura",0,FALSE,FALSE,NA,NA
"28","How to Beat Brain Burps movements can help increase circulation and integrate communication in the brain. The secre… https://t.co/CpcLvvuhzQ",FALSE,0,NA,"2019-02-25 21:01:02",TRUE,NA,"1100138624631345152",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","simonefortier",0,FALSE,FALSE,NA,NA
"29","i honestly can’t think of the last time i wasn’t in pain. it’s always one or more things hurting. skin. stomach. jo… https://t.co/A2Tglt4a3Y",FALSE,0,"pinksleepybean","2019-02-25 20:57:39",TRUE,"1100137125461151744","1100137772344520704","996642654111727616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinksleepybean",0,FALSE,FALSE,NA,NA
"30","@edlynvalle1 @godkjs @jenpeuki The information is actually true. Having swollen lymph nodes is an indication that y… https://t.co/meODCzMBx9",FALSE,4,"edlynvalle1","2019-02-25 20:50:22",TRUE,"1100035995594981376","1100135942046724096","1075575277697126400","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anonymous86d",0,FALSE,FALSE,NA,NA
"31","So I left my lymph cleanse capsules at my mama house and I ain’t goin there for another 2 weeks<U+0001F644> I went to Walmart… https://t.co/us3kifm3Ji",FALSE,0,NA,"2019-02-25 20:46:05",TRUE,NA,"1100134862684483584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bry______",0,FALSE,FALSE,NA,NA
"32","@USCG I don't have a pool deep enough to try to do this!  How do they sink to the bottom!  I have trouble because I… https://t.co/ZCC3Mj0ox3",FALSE,0,"USCG","2019-02-25 20:27:21",TRUE,"1100097897025155072","1100130148387639296","15113565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CrochetGeek",0,FALSE,FALSE,NA,NA
"33","Lymphatic drainage #massage is a form of gentle massage that encourages the movement of lymph fluids around the bod… https://t.co/TmWsYf2ohr",FALSE,0,NA,"2019-02-25 20:24:00",TRUE,NA,"1100129305030524928",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","paininjury",0,FALSE,FALSE,NA,NA
"34","Just told to my mom that I have this strange lymph on head and I’m afraid it can be cancer, and she asked if I at l… https://t.co/tAbr2F3OZj",FALSE,0,NA,"2019-02-25 20:17:21",TRUE,NA,"1100127633495543808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","igityan",0,FALSE,FALSE,NA,NA
"35","@EmilyHopeAllyn Yes it is, so comment still stands Em ;) cute doggie.
I just found a lump near the back of the jaw… https://t.co/vepv2ZMJhc",FALSE,1,"EmilyHopeAllyn","2019-02-25 19:57:24",TRUE,"1100115086398509056","1100122611139469312","596924656","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dubhly13",1,FALSE,FALSE,NA,NA
"36","which, in its reduced dimensions retains the features and the flow of lymph of the first Olinda and of all the Olin… https://t.co/ZLBB7aof6j",FALSE,0,NA,"2019-02-25 19:54:15",TRUE,NA,"1100121820412297216",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","fivememos",0,FALSE,FALSE,NA,NA
"37","@PompanoLab gave a great seminar today at @UNC chemistry! Amazing results--new microfluidic tools and measurements… https://t.co/dbCy0LmioY",FALSE,3,"PompanoLab","2019-02-25 19:40:45",TRUE,NA,"1100118422799769600","2957616141","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LockettLab",0,FALSE,FALSE,NA,NA
"38","7 Ways To Unclog Lymph Nodes To Reduce Swelling, Flush Out Toxins, And Boost Immune System - The Chamomile https://t.co/c8vbOFlhHN",FALSE,0,NA,"2019-02-25 19:38:18",FALSE,NA,"1.10011780656e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","IFeelGoodTherap",0,FALSE,FALSE,NA,NA
"39","In patients with sarcoidosis, low-level uptake in bihilar and mediastinal lymph nodes can be confused with malignan… https://t.co/LBeNlyJuJd",FALSE,1,NA,"2019-02-25 19:34:23",TRUE,NA,"1100116820210503680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nucmeddoctor",0,FALSE,FALSE,NA,NA
"40","Evaluation of a 3D human artificial lymph node as test model for the assessment of immunogenicity of protein aggreg… https://t.co/LDVZc3cIy0",FALSE,0,NA,"2019-02-25 19:33:04",TRUE,NA,"1100116486469779456",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BiologicalB",1,FALSE,FALSE,NA,NA
"41","When considering if it is important or not to get your bi-annual dental checkups, understand that your dentist is n… https://t.co/EWU4zaTDg1",FALSE,0,NA,"2019-02-25 19:26:17",TRUE,NA,"1100114781313294336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ncarmichaeldds",0,FALSE,FALSE,NA,NA
"42","@RyanRileyy @LifeKitchen @MaggiesCentres @marksandspencer @chefkimduke Can you help me with recipes for someone str… https://t.co/yHejrwrVSG",FALSE,0,"RyanRileyy","2019-02-25 19:22:56",TRUE,"1100111809808338944","1100113935875952640","368821527","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tycoeden",0,FALSE,FALSE,NA,NA
"43","She did this for 2 nights w/ a swollen lymph node! the exellency! the slayage!  haters and antis better sit tf down… https://t.co/6A6t6eTV7O",FALSE,27,NA,"2019-02-25 19:21:52",TRUE,NA,"1100113670338531328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YeaHriiighT",8,FALSE,FALSE,NA,NA
"44","Me: ""frugaler February is going pretty well.""
Cat: ""hold my milk.""*
* Our cats do not drink milk, but one has huge… https://t.co/xrEUE9hcCr",FALSE,4,NA,"2019-02-25 19:10:29",TRUE,NA,"1100110805796831232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TenaciousFemini",0,FALSE,FALSE,NA,NA
"45","I am extremely ill and in a lot of pain. I got sick my last week in Italy, and what started out as a simple head co… https://t.co/rkUIZDPl70",FALSE,0,NA,"2019-02-25 19:07:38",TRUE,NA,"1100110085785702400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CharleeHoffman",0,FALSE,FALSE,NA,NA
"46","Update: As expected, the doctor recommends that I have my lymph nodes checked. So, I will have one more surgery on… https://t.co/4JEVUTP7C2",FALSE,46,NA,"1551224938",TRUE,NA,"1100543273649754112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","debbiegoins74",0,FALSE,FALSE,NA,NA
"47","@SelmaBlair @GMA @RobinRoberts I think you’re very brave to come out with your story I don’t know if anyone’s talk… https://t.co/DpMG2P4UCd",FALSE,2,"SelmaBlair","1551224935",TRUE,"1100405028701986816","1100543261222027264","302288855","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","slmcadam",0,FALSE,FALSE,NA,NA
"48","<U+3057><U+3054><U+304A><U+308F>",FALSE,0,NA,"1551224918",FALSE,NA,"1100543190342393856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lymph_",0,FALSE,FALSE,NA,NA
"49","do you have ANY idea how hard it is to keep a heating pack on an inguinal lymph node",FALSE,0,NA,"1551222886",FALSE,NA,"1100534666782633984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tendership",0,FALSE,FALSE,NA,NA
"50","Sequential Changes in the Mesenteric Lymph Node Microbiome and Immune Response during Cirrhosis Induction in Rats https://t.co/SKEP2VnPhn",FALSE,0,NA,"1551222841",FALSE,NA,"1100534478693376000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BIOCIENCIA2013",0,FALSE,FALSE,NA,NA
"51","my lymph nodes swell for a week and then just go away. it is remarkable.",FALSE,2,"John_Larson16","1551222751",FALSE,"1100390042105774080","1100534102401396736","2384698855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","John_Larson16",0,FALSE,FALSE,NA,NA
"52","My Virus, called Lymph Bug, just wiped out the world in 766 days! #PlagueInc https://t.co/JODF9xhlJw",FALSE,0,NA,"1551222439",FALSE,NA,"1100532791454912512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phanssophancy",0,FALSE,FALSE,NA,NA
"53","<U+3053><U+308C><U+98F2><U+307F><U+51FA><U+3057><U+3066><U+304B><U+3089><U+3081><U+3061><U+3083><U+3081><U+3061><U+3083><U+8ABF><U+5B50><U+826F><U+304F><U+306A><U+3063><U+305F>d(*¯<U+FE36>¯*)#<U+5065><U+5EB7>#<U+30DF><U+30CD><U+30E9><U+30EB>#<U+6804><U+990A><U+305F><U+3063><U+3077><U+308A>#<U+4F53><U+8CEA><U+6539><U+5584>#<U+7F8E><U+808C>#<U+808C><U+30AD><U+30EC><U+30A4>https://t.co/QFJzOtx7Yh",FALSE,0,NA,"1551222090",FALSE,NA,"1100531330343817216",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","lymph_ruru",0,FALSE,FALSE,NA,NA
"54","@ItsMeJessAriane Technology of tracing down lymphatic chain for metastases to play radiation field exists but isn't… https://t.co/0orvTQItV6",FALSE,0,"Darleg7","1551221832",TRUE,"1100529206776287232","1100530246233870336","1076315664271503360","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Darleg7",0,FALSE,FALSE,NA,NA
"55","@chiyoda9872 <U+5343><U+4EE3><U+7530><U+30D9><U+30FC><U+30AB><U+30EA><U+30FC><U+306E><U+30B3><U+30FC><U+30D2><U+30FC><U+30B1><U+30FC><U+30AD>

<U+30B1><U+30FC><U+30AD><U+3063><U+3066><U+3044><U+3046><U+540D><U+524D><U+3060><U+3051><U+3069><U+5C0F><U+8C46><U+306E><U+7C92><U+5165><U+308A><U+30C7><U+30CB><U+30C3><U+30B7><U+30E5><U+306B><U+8B0E><U+306E><U+7D76><U+54C1><U+30AF><U+30EA><U+30FC><U+30E0><U+3092><U+631F><U+3093><U+3067><U+3001><U+4E0A><U+306B><U+30A2><U+30A4><U+30B7><U+30F3><U+30B0><U+3092><U+307D><U+3063><U+3066><U+308A><U+4E57><U+305B><U+305F><U+30B9><U+30A4><U+30FC><U+30C8><U+7CFB><U+30B5><U+30F3><U+30C9>
<U+304B><U+306A><U+308A><U+7518><U+3044><U+3051><U+3069><U+795E><U+304C><U+304B><U+3063><U+305F><U+7F8E><U+5473><U+3057><U+3055><U+3067><U+3001><U+30C0><U+30A4><U+30A8><U+30C3><U+30C8>… https://t.co/R5cO2dSXDT",FALSE,0,"chiyoda9872","1551221501",TRUE,NA,"1100528860238499840","730602932815585280","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","furumachi_lymph",0,FALSE,FALSE,NA,NA
"56","#Hemepath #pathcasetosolve Trucut biopsy of cervical lymph node https://t.co/zVaqzDuO4o",FALSE,6,"ariella8","1551221097",FALSE,"1100527139986788352","1100527164452204544","216285345","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ariella8",1,FALSE,FALSE,NA,NA
"57","@AlaskaAir @reply Victoria, BC. Studied manual lymph drainage the entire week till 4AM every night to pass the course. I hear it's beautiful",FALSE,0,"AlaskaAir","1551221050",FALSE,"1100486307212480512","1100526967210811392","13192972","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WendyNofer",0,FALSE,FALSE,NA,NA
"58","They researched and studied day after day
but the virus was hard to isolate and wouldn’t obey
They biopsied and wai… https://t.co/7DRwPTN2QQ",FALSE,2,NA,"1551220336",TRUE,NA,"1100523973656272896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maria_the_Bae",0,FALSE,FALSE,NA,NA
"59","@PIGTROUGH10 @Shazzyrm @K4Owen Yes, I get tired very easily and get crushing Post-Exertional Malaise. They took out… https://t.co/SAwYksHrgH",FALSE,4,"PIGTROUGH10","1551220167",TRUE,"1100522342491607040","1100523264319868928","866702268","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KateVasey",0,FALSE,FALSE,NA,NA
"60","Y’all ever been around somebody that smell like breath? 

Like what is going on with your lymph nodes to be smelling like that? lol",FALSE,22,NA,"1551219888",FALSE,NA,"1100522092255154176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chefkeva_",2,FALSE,FALSE,NA,NA
"61","Radical Lymph Node Dissection in Primary Esophagectomy for Esophageal Squamous Cell Carcinoma.

https://t.co/Hq18wPRTDe",FALSE,0,NA,"1551219784",FALSE,NA,"1100521656739643392",NA,"<a href=""http://animalinter.net"" rel=""nofollow"">Bird Internet</a>","RandomPubMed",0,FALSE,FALSE,NA,NA
"62","lympha<U+3010><U+7F85><U+3011><U+7DBA><U+9E97><U+306A><U+6C34>,<U+6C34><U+306E><U+5973><U+795E>(<U+30CB><U+30F3><U+30D5>,nymphes<U+3010><U+5E0C><U+3011>)
<U+2192>lymph:<U+30EA><U+30F3><U+30D1>
<U+203B><U+30EA><U+30F3><U+30D1><U+6DB2><U+306F><U+8840><U+6DB2><U+3068><U+9055><U+3044><U+7121><U+8272><U+306B><U+8FD1><U+3044><U+8272><U+3067><U+3042><U+308B><U+3053><U+3068><U+304B><U+3089><U+3002>",FALSE,0,NA,"1551218905",FALSE,NA,"1100517969065459712",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","AnatomyLatina",0,FALSE,FALSE,NA,NA
"63","Cushing:Myopathy(Steroid<U+3001><U+4F4E>K<U+306B><U+3088><U+308B>)<U+3001><U+6708><U+7D4C><U+7570><U+5E38><U+3001>Cortisol<U+306B><U+3088><U+308A>Neu up?<U+3001>eosino-,lymph<U+306F><U+4F4E><U+4E0B><U+3002>",FALSE,0,NA,"1551218802",FALSE,NA,"1100517540453707776",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Tk23BotBot4",0,FALSE,FALSE,NA,NA
"64","Targeting Certain Lymph Nodes Could Change Mesothelioma Treatment https://t.co/jrnlDJ6n5h",FALSE,0,NA,"1551218447",FALSE,NA,"1100516048225349632",NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","EINMesothelioma",0,FALSE,FALSE,NA,NA
"65","The fact that people can’t come to work for bullshit excuses but I can be there with ear infections and an inflamed lymph node <U+0001F602>",FALSE,1,NA,"1551218401",FALSE,NA,"1100515855325114368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbycurves",0,FALSE,FALSE,NA,NA
"66","Raised right armpit lymph node and acute inflammatory response with bronchial none productive couch. GP receptionis… https://t.co/RBsqWM09Cw",FALSE,1,NA,"1551216794",TRUE,NA,"1100509114403303424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GaryPage999",0,FALSE,FALSE,NA,NA
"67","my tonsil and lymph node has been swollen on the right side for a little over a week and I have rly rly bad inner e… https://t.co/p5XOAEivvy",FALSE,2,"BitchWithA_W","1551216665",TRUE,"1100508164317949952","1100508576076967936","436942546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BitchWithA_W",0,FALSE,FALSE,NA,NA
