"","screenName","location","latitude","longitude","state"
"327","Hugoggrojas","On the net! (:",40.290663,-76.56835,"Pennsylvania"
"332","CrinklyConnor96","Kansas, USA",39.011902,-98.4842465,"Kansas"
"334","kathyfergusonar","Edwards, CO",39.644986,-106.5942,"Colorado"
"337","JillGrimesMD","Austin, TX",30.267153,-97.7430608,"Texas"
"342","BisenSShweta","AFK",47.9631475,-122.2090561,"Washington"
"346","annagollins","camp half-bloods",33.9431463,-84.2152691,"Georgia"
"349","StJudeResearch","Memphis, Tenn.",35.1495343,-90.0489801,"Tennessee"
"353","Alessandra_Arpi","• Genova",35.609611,-82.568876,"North Carolina"
"356","Dario_Accolla","Roma",36.0766378,-95.9036356,"Oklahoma"
"364","LeoUzych","Wallingford, PA",39.8932884,-75.3630796,"Pennsylvania"
"368","Importantnotimp","Earth",37.2321077,-95.7243335,"Kansas"
"372","RNRoosevelt","Farmington, MO",37.7808846,-90.4217895,"Missouri"
"373","DelthiaRicks","New York",40.7127753,-74.0059728,"New York"
"374","ajhuna_matata","Tennessee, USA",35.5174913,-86.5804473,"Tennessee"
"376","tworavensbrew","Newark, DE",39.6837226,-75.7496572,"Delaware"
"379","MKuntz_67","Milano",39.0825197,-94.5823061,"Missouri"
"383","Andrew_Grey82","Roma",36.0766378,-95.9036356,"Oklahoma"
"384","N8veBiz","Billings, MT 59101",45.7832856,-108.5006904,"Montana"
"386","MedicalCollege","Milwaukee, Wisconsin",43.0389025,-87.9064736,"Wisconsin"
"388","thisgratefulmam","Minnesota, USA",46.729553,-94.6858998,"Minnesota"
"391","MDBoxapp","Austin, TX",30.267153,-97.7430608,"Texas"
"394","EvgrnNutrition","Eugene, Oregon",44.0520691,-123.0867536,"Oregon"
"396","TuSNHD","Las Vegas, Nevada",36.1699412,-115.1398296,"Nevada"
"403","_steve3_","Highlands Ranch, CO",39.5480789,-104.9739333,"Colorado"
"407","MagsTweets2","First State",36.933645,-94.8677189,"Oklahoma"
"408","IDinChildren","Thorofare, NJ",39.8422093,-75.1969346,"New Jersey"
"409","Zombifiedspade","South Dakota, USA",43.9695148,-99.9018131,"South Dakota"
"410","BeckyELangdon","Flyover country",36.8964067,-87.9587538,"Kentucky"
"411","eldrave20","Seattle, WA",47.6062095,-122.3320708,"Washington"
"422","BenjaminHCCarr","New York",40.7127753,-74.0059728,"New York"
"425","kaitlinefree","Ohio, USA",40.4172871,-82.907123,"Ohio"
"427","LogicIsGone","Seattle, WA",47.6062095,-122.3320708,"Washington"
"432","forumJuventus","Worldwide",36.249758,-95.266826,"Oklahoma"
"440","Michele1439","River Falls, WI",44.8613563,-92.6238082,"Wisconsin"
"446","tsilas","Montana, USA",46.8796822,-110.3625658,"Montana"
"448","NikkiTheRealist","Reno, NV",39.5296329,-119.8138027,"Nevada"
"449","Greengilly9","Minot, ND",48.2329668,-101.2922906,"North Dakota"
"452","noticiashouston","Houston",29.7604267,-95.3698028,"Texas"
"453","romeerizwan","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"454","juaneldeljarro","Jardin de San Fco y @NOTICIEROS7 ",37.7749295,-122.4194155,"California"
"459","kaseann_99","SIUE",38.793103,-89.995654,"Illinois"
"463","Mobile_AL_33601","Mobile, AL",30.6953657,-88.0398912,"Alabama"
"465","Boulder_80301","Boulder, CO",40.0149856,-105.2705456,"Colorado"
"469","kxly4news","Spokane, Washington",47.6587802,-117.4260465,"Washington"
"471","Aquivaeluser","La Port de Entrad",34.0522342,-118.2436849,"California"
"476","ProMED_PORT","mundial",34.1465266,-118.0008281,"California"
"479","ReneeKaeAdams","OH USA",40.4172871,-82.907123,"Ohio"
"482","CasoPaloma","Moscow, ID",46.7323875,-117.000165,"Idaho"
"484","MYKIDSDOCTOR","GEORGIA",32.1656221,-82.9000751,"Georgia"
"490","ChickeringJr","Harlem, NYC",40.8115504,-73.9464769,"New York"
"495","chynsukies","hareli: 080714 <U+2661> / @wonhized <U+2661>",33.1524273,-96.8677895,"Texas"
"496","TheOnlyNiaNaomi","Virginia, USA",37.4315734,-78.6568942,"Virginia"
"498","shcherbatskayas","hell",42.43472,-83.985,"Michigan"
"500","Deloused869","The Milky Way",34.0550364,-118.3903292,"California"
"503","heatherswifty","Ithaca, New York",42.4439614,-76.5018807,"New York"
