"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@greenhousemd Also goes for the myth that the flu vaccine is just a money grab by doctors and pharma. <U+0001F914> Isn’t more… https://t.co/W4idFZ55ps",FALSE,36,"greenhousemd","2019-02-25 23:59:42",TRUE,"1.100159833226e+18","1100183588249759744","73648642","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Born2lbFat",2,FALSE,FALSE,NA,NA
"2","@DrCJohns Is a positive test necessary for prescribing tamiflu? (Within the the 48 hour window)
We’ve seen very mil… https://t.co/m40pYMJueP",FALSE,0,"DrCJohns","2019-02-25 23:58:34",TRUE,"1100179620115218432","1100183303359991808","78182168","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajafari81",0,FALSE,FALSE,NA,NA
"3","The amount of tamiflu we sold today has me drenching my whole body in Germ-x noooooo flu for me please <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F645><U+200D><U+2640><U+FE0F>",FALSE,1,NA,"2019-02-25 23:52:54",FALSE,NA,"1100181876386476032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealket_",0,FALSE,FALSE,NA,NA
"4","@DrCJohns Not sure what I loathe more, flu tests in the middle of flu season or Tamiflu...",FALSE,5,"DrCJohns","2019-02-25 23:52:13",FALSE,"1100179620115218432","1100181706286555136","78182168","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrHietanen",0,FALSE,FALSE,NA,NA
"5","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/4xB2GsAQ50",FALSE,0,NA,"2019-02-25 23:46:37",FALSE,NA,"1100180296366989312",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","lindamartinseng",0,FALSE,FALSE,NA,NA
"6","@doxmom82 I’ve never had to get Tamiflu before. Did you get it figured out?",FALSE,0,"doxmom82","2019-02-25 23:34:24",FALSE,"1.100008530634e+18","1100177220541263872","1910806423","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrisDoerschner",0,FALSE,FALSE,NA,NA
"7","@angry_blue_dot @Betweenthehedge Sounds like how it hit Coop. I’m glad you feel better. The doc put him on Tamiflu… https://t.co/Bz5NDfrCyG",FALSE,2,"angry_blue_dot","2019-02-25 23:27:27",TRUE,"1100173346271096832","1100175470161743872","88819417","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VivianJo1",0,FALSE,FALSE,NA,NA
"8","Vocês já foram atrás de comprar o tamiflu?",FALSE,0,NA,"2019-02-25 23:10:10",FALSE,NA,"1100171124120473600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KikaSanFrei",0,FALSE,FALSE,NA,NA
"9","@Tamiflu_Omutsu <U+72AC><U+98FC><U+3063><U+3066><U+3093><U+306E>?",FALSE,0,"Tamiflu_Omutsu","2019-02-25 22:50:51",FALSE,"1100102257318584320","1100166259461709824","1050067550","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","murahito_eomsam",0,FALSE,FALSE,NA,NA
"10","@enginerdmd @chasemcgowen @vweric23 Tamiflu",FALSE,1,"enginerdmd","2019-02-25 22:39:02",FALSE,"1100162641010589696","1100163287323471872","3338293018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MadMatt7783",0,FALSE,FALSE,NA,NA
"11","this is so unfortunate for the kid....but both the Influenza A and Tamiflu would be foreign substances in his body.… https://t.co/xXfW3ukYGj",FALSE,1,NA,"2019-02-25 22:35:15",TRUE,NA,"1100162336113844224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sayfuturemed",0,FALSE,FALSE,NA,NA
"12","@enginerdmd @vweric23 Yeah, as a transplant patient, Tamiflu is the one thing they’ve said I should always do if I… https://t.co/C70U0ped2c",FALSE,1,"enginerdmd","2019-02-25 22:35:14",TRUE,"1100160753695375360","1100162331961643008","3338293018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chasemcgowen",0,FALSE,FALSE,NA,NA
"13","Sick Visit for a kid with flu A today. No #fluvaccine.
Mom: He's got fever and cough and feels like he can't move.… https://t.co/222YCciaB3",FALSE,406,NA,"2019-02-25 22:25:18",TRUE,NA,"1.100159833226e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greenhousemd",64,FALSE,FALSE,NA,NA
"14","@enginerdmd Lol yup he said no tamiflu tho",FALSE,0,"enginerdmd","2019-02-25 22:12:05",FALSE,"1100156383956267008","1100156506601869312","3338293018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vweric23",0,FALSE,FALSE,NA,NA
"15","@vweric23 Plenty of Fluids. Tylenol. Tamiflu. And cookies.",FALSE,0,"vweric23","2019-02-25 22:11:36",FALSE,"1100147379209039872","1100156383956267008","447698260","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","enginerdmd",0,FALSE,FALSE,NA,NA
"16","@jkimballcook Go get tamiflu now",FALSE,2,"jkimballcook","2019-02-25 22:01:52",FALSE,"1100151033580404736","1100153934080077824","88955565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaygoodLaw",0,FALSE,FALSE,NA,NA
"17","Conversei com o governador @wilsonlimaAM e ele me confirmou que 10 mil doses do medicamento Tamiflu, utilizado no t… https://t.co/0MU6LXIZsU",FALSE,27,NA,"2019-02-25 21:47:47",TRUE,NA,"1100150391352815616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arthurvneto",3,FALSE,FALSE,NA,NA
"18","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/zbmesTpFUd",FALSE,0,NA,"2019-02-25 21:34:44",FALSE,NA,"1100147105816104960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bestwishz",0,FALSE,FALSE,NA,NA
"19","@Nanogenix @jDantastic Get Tamiflu, they can prescribe it as a preventative measure for you",FALSE,0,"Nanogenix","2019-02-25 21:14:48",FALSE,"1100121507462856704","1100142089998909440","82269298","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptainDunch",0,FALSE,FALSE,NA,NA
"20","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/Lvx8euod12",FALSE,0,NA,"2019-02-25 20:56:07",FALSE,NA,"1100137386317672448",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Franklin_E_T",0,FALSE,FALSE,NA,NA
"21","Réflexions de l’hygièniste pendant la réunion de crise :
« les masques ça sert à rien »
« Tfaçon tout le monde l’au… https://t.co/agpQ2XoGvL",FALSE,14,NA,"2019-02-25 20:12:57",TRUE,NA,"1100126525637169152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qui_dort",1,FALSE,FALSE,NA,NA
"22","@KaraNUFC Oh shit, Kara. I am SO sorry. Please take care of yourself. This stuff is nothing to mess around with. Di… https://t.co/rNqQib28sr",FALSE,1,"KaraNUFC","2019-02-25 20:12:23",TRUE,"1100107241582141440","1100126380577165312","35309503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miss_1999",0,FALSE,FALSE,NA,NA
"23","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/rABu6IZbUg",FALSE,0,NA,"2019-02-25 19:23:49",FALSE,NA,"1100114160610934784",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NOTLcottagerent",0,FALSE,FALSE,NA,NA
"24","@Tamiflu_Omutsu VR<U+3067><U+4E00><U+4EBA><U+5BDD><U+3057><U+3066><U+308B><U+308F><U+3044>····",FALSE,0,"Tamiflu_Omutsu","2019-02-25 19:20:12",FALSE,"1099875318238654464","1100113249289134080","1050067550","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3gou_pattun",0,FALSE,FALSE,NA,NA
"25","Tamiflu is another disaster of a medication! Do not take this poison... https://t.co/FxqFGP9pzC",FALSE,0,NA,"2019-02-25 19:19:03",FALSE,NA,"1100112961623019520",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrRaleighSpine",0,FALSE,FALSE,NA,NA
"26","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/GHPiO0rKxx",FALSE,0,NA,"2019-02-25 19:14:22",FALSE,NA,"1100111783321370624",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","IngridCecilia60",0,FALSE,FALSE,NA,NA
"27","@millino <U+512A><U+3057><U+3044><U+4E16><U+754C><U+304B><U+306A>",FALSE,0,"millino","2019-02-25 19:07:23",FALSE,"1100109931095543808","1100110024355921920","7705642","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"28","@Tamiflu_Omutsu <U+306A><U+304F><U+3082><U+304F><U+3093><U+304C><U+5BDD><U+3066><U+308B>",FALSE,0,"Tamiflu_Omutsu","2019-02-25 19:07:01",FALSE,"1100109264075386880","1100109931095543808","1050067550","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","millino",0,FALSE,FALSE,NA,NA
"29","<U+666E><U+901A><U+306B><U+8A71><U+3055><U+306A><U+3044><U+306E><U+541B><U+3089>",FALSE,0,NA,"2019-02-25 19:04:22",FALSE,NA,"1100109264075386880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"30","@mii_tamiflu <U+5BDD><U+308B><U+3093><U+3067><U+3059><U+304B><U+FF1F><U+5206><U+304B><U+308A><U+307E><U+3057><U+305F><U+3001><U+3067><U+306F><U+4E00><U+7DD2><U+306B><U+5BDD><U+307E><U+3057><U+3087><U+3046>!<U+6696><U+304B><U+3044><U+3067><U+3059><U+3088><U+FF1F><U+67D4><U+3089><U+304B><U+3044><U+3067><U+3059><U+3088><U+FF1F><U+3044><U+3044><U+5302><U+3044><U+3067><U+3059><U+3088><U+FF1F>
https://t.co/s3HEney8hq",FALSE,0,"mii_tamiflu","2019-02-25 19:04:22",FALSE,"1100109140062396416","1100109263693729792","111642821","<a href=""http://makebot.sh/"" rel=""nofollow""><U+6BD2><U+820C><U+306A><U+30AA><U+30BF><U+30AF><U+59B9></a>","otakuimouto",0,FALSE,FALSE,NA,NA
"31","<U+307E><U+3041><U+30BF><U+30DF><U+30D5><U+30EB><U+98F2><U+3093><U+3060><U+3053><U+3068><U+306A><U+3044><U+3093><U+3067><U+3059><U+3051><U+3069>",FALSE,3,NA,"2019-02-25 18:58:36",FALSE,NA,"1100107814939156480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",1,FALSE,FALSE,NA,NA
"32","@Tamiflu_Omutsu <U+3053><U+3046><U+3044><U+3046><U+6642><U+3060><U+3051><U+30E8><U+30A4><U+30B7><U+30E7><U+3055><U+308C><U+308B><U+7537><U+306B><U+306A><U+3063><U+3066><U+3057><U+307E><U+3063><U+305F>",FALSE,1,"Tamiflu_Omutsu","2019-02-25 18:48:16",FALSE,"1100104553767133184","1100105212004462592","1050067550","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karen_shk",0,FALSE,FALSE,NA,NA
"33","<U+5B50><U+3069><U+3082><U+304C><U+670D><U+7528><U+3057><U+305F><U+6642><U+306E><U+7570><U+5E38><U+884C><U+52D5>
<U+2193>
<U+5B50><U+3069><U+3082><U+3001><U+3068><U+3001><U+7570><U+5E38><U+884C><U+52D5><U+3068><U+3044><U+3046><U+5358><U+8A9E><U+306E><U+3064><U+3088><U+3055>
<U+2193>
<U+3088><U+304D>
<U+2193>
<U+30BF><U+30DF><U+30D5><U+30EB>
<U+3084><U+3067>",FALSE,3,NA,"2019-02-25 18:47:19",FALSE,NA,"1100104973075922944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"34","@karen_shk <U+82AD><U+8549><U+3055><U+3093><U+30B0><U+30E9><U+30B5><U+30F3><U+4F3C><U+5408><U+3044><U+307E><U+3059><U+306D>  <U+3053><U+308C><U+306F><U+30B4><U+30FC><U+30B9><U+30C8><U+30AF><U+30E9><U+30D6><U+4E00><U+767A><U+3067><U+3059><U+3088>",FALSE,0,"karen_shk","2019-02-25 18:45:39",FALSE,"1100104413593489408","1100104553767133184","3106792112","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"35","@Tamiflu_Omutsu <U+3044><U+3044><U+3093><U+3058><U+3083><U+3088>",FALSE,1,"Tamiflu_Omutsu","2019-02-25 18:45:05",FALSE,"1100103929889579008","1100104413593489408","1050067550","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karen_shk",0,FALSE,FALSE,NA,NA
"36","Pharmacies running out of Tamiflu",FALSE,0,"BethPapaleo","2019-02-25 18:37:38",FALSE,"1100102455050805248","1100102538685308928","806537608159514624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BethPapaleo",0,FALSE,FALSE,NA,NA
"37","No wonder people are dying from the flu—

I missed a day of work (fortunately, I have paid sick days)

Paid $124 fo… https://t.co/cksRRDEC9g",FALSE,9,NA,"2019-02-25 18:37:37",TRUE,NA,"1100102533849198592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haley_schmaley",0,FALSE,FALSE,NA,NA
"38","teamLabo<U+3044><U+3044><U+306A><U+3041>  <U+308F><U+3044><U+3082><U+884C><U+304D><U+305F><U+3044>",FALSE,2,NA,"2019-02-25 18:37:37",FALSE,NA,"1100102531626065920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"39","<U+3046><U+3061><U+306E><U+30DD><U+30E1><U+3082><U+3053><U+3093><U+306A><U+611F><U+3058><U+3084>……………………",FALSE,1,NA,"2019-02-25 18:36:31",FALSE,NA,"1100102257318584320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"40","@SaveTheDarBees Sadly, you get no Tamiflu today <U+0001F62A>",FALSE,0,"BobStemen","2019-02-25 18:31:31",FALSE,"1099879982631923712","1100100996934651904","8374502","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BobStemen",0,FALSE,FALSE,NA,NA
"41","@greenhousemd Also goes for the myth that the flu vaccine is just a money grab by doctors and pharma. <U+0001F914> Isn’t more… https://t.co/W4idFZ55ps",FALSE,36,"greenhousemd","1551139182",TRUE,"1.100159833226e+18","1100183588249759744","73648642","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Born2lbFat",2,FALSE,FALSE,NA,NA
"42","@DrCJohns Is a positive test necessary for prescribing tamiflu? (Within the the 48 hour window)
We’ve seen very mil… https://t.co/m40pYMJueP",FALSE,0,"DrCJohns","1551139114",TRUE,"1100179620115218432","1100183303359991808","78182168","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajafari81",0,FALSE,FALSE,NA,NA
"43","The amount of tamiflu we sold today has me drenching my whole body in Germ-x noooooo flu for me please <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F645><U+200D><U+2640><U+FE0F>",FALSE,1,NA,"1551138774",FALSE,NA,"1100181876386476032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealket_",0,FALSE,FALSE,NA,NA
"44","@DrCJohns Not sure what I loathe more, flu tests in the middle of flu season or Tamiflu...",FALSE,5,"DrCJohns","1551138733",FALSE,"1100179620115218432","1100181706286555136","78182168","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrHietanen",0,FALSE,FALSE,NA,NA
"45","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/4xB2GsAQ50",FALSE,0,NA,"1551138397",FALSE,NA,"1100180296366989312",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","lindamartinseng",0,FALSE,FALSE,NA,NA
"46","@doxmom82 I’ve never had to get Tamiflu before. Did you get it figured out?",FALSE,0,"doxmom82","1551137664",FALSE,"1.100008530634e+18","1100177220541263872","1910806423","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrisDoerschner",0,FALSE,FALSE,NA,NA
"47","Vocês já foram atrás de comprar o tamiflu?",FALSE,0,NA,"1551136210",FALSE,NA,"1100171124120473600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KikaSanFrei",0,FALSE,FALSE,NA,NA
"48","@Tamiflu_Omutsu <U+72AC><U+98FC><U+3063><U+3066><U+3093><U+306E>?",FALSE,0,"Tamiflu_Omutsu","1551135051",FALSE,"1100102257318584320","1100166259461709824","1050067550","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","murahito_eomsam",0,FALSE,FALSE,NA,NA
"49","@enginerdmd @chasemcgowen @vweric23 Tamiflu",FALSE,1,"enginerdmd","1551134342",FALSE,"1100162641010589696","1100163287323471872","3338293018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MadMatt7783",0,FALSE,FALSE,NA,NA
"50","this is so unfortunate for the kid....but both the Influenza A and Tamiflu would be foreign substances in his body.… https://t.co/xXfW3ukYGj",FALSE,1,NA,"1551134115",TRUE,NA,"1100162336113844224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sayfuturemed",0,FALSE,FALSE,NA,NA
"51","@enginerdmd @vweric23 Yeah, as a transplant patient, Tamiflu is the one thing they’ve said I should always do if I… https://t.co/C70U0ped2c",FALSE,1,"enginerdmd","1551134114",TRUE,"1100160753695375360","1100162331961643008","3338293018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chasemcgowen",0,FALSE,FALSE,NA,NA
"52","Sick Visit for a kid with flu A today. No #fluvaccine.
Mom: He's got fever and cough and feels like he can't move.… https://t.co/222YCciaB3",FALSE,406,NA,"1551133518",TRUE,NA,"1.100159833226e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greenhousemd",64,FALSE,FALSE,NA,NA
"53","@enginerdmd Lol yup he said no tamiflu tho",FALSE,0,"enginerdmd","1551132725",FALSE,"1100156383956267008","1100156506601869312","3338293018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vweric23",0,FALSE,FALSE,NA,NA
"54","@jkimballcook Go get tamiflu now",FALSE,2,"jkimballcook","1551132112",FALSE,"1100151033580404736","1100153934080077824","88955565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaygoodLaw",0,FALSE,FALSE,NA,NA
"55","Conversei com o governador @wilsonlimaAM e ele me confirmou que 10 mil doses do medicamento Tamiflu, utilizado no t… https://t.co/0MU6LXIZsU",FALSE,27,NA,"1551131267",TRUE,NA,"1100150391352815616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arthurvneto",3,FALSE,FALSE,NA,NA
"56","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/zbmesTpFUd",FALSE,0,NA,"1551130484",FALSE,NA,"1100147105816104960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bestwishz",0,FALSE,FALSE,NA,NA
"57","@Nanogenix @jDantastic Get Tamiflu, they can prescribe it as a preventative measure for you",FALSE,0,"Nanogenix","1551129288",FALSE,"1100121507462856704","1100142089998909440","82269298","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptainDunch",0,FALSE,FALSE,NA,NA
"58","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/Lvx8euod12",FALSE,0,NA,"1551128167",FALSE,NA,"1100137386317672448",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Franklin_E_T",0,FALSE,FALSE,NA,NA
"59","Réflexions de l’hygièniste pendant la réunion de crise :
« les masques ça sert à rien »
« Tfaçon tout le monde l’au… https://t.co/agpQ2XoGvL",FALSE,14,NA,"1551125577",TRUE,NA,"1100126525637169152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qui_dort",1,FALSE,FALSE,NA,NA
"60","@KaraNUFC Oh shit, Kara. I am SO sorry. Please take care of yourself. This stuff is nothing to mess around with. Di… https://t.co/rNqQib28sr",FALSE,1,"KaraNUFC","1551125543",TRUE,"1100107241582141440","1100126380577165312","35309503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miss_1999",0,FALSE,FALSE,NA,NA
"61","Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/rABu6IZbUg",FALSE,0,NA,"1551122629",FALSE,NA,"1100114160610934784",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NOTLcottagerent",0,FALSE,FALSE,NA,NA
"62","@Tamiflu_Omutsu VR<U+3067><U+4E00><U+4EBA><U+5BDD><U+3057><U+3066><U+308B><U+308F><U+3044>····",FALSE,0,"Tamiflu_Omutsu","1551122412",FALSE,"1099875318238654464","1100113249289134080","1050067550","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3gou_pattun",0,FALSE,FALSE,NA,NA
"63","Tamiflu is another disaster of a medication! Do not take this poison... https://t.co/FxqFGP9pzC",FALSE,0,NA,"1551122343",FALSE,NA,"1100112961623019520",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrRaleighSpine",0,FALSE,FALSE,NA,NA
"64","@millino <U+512A><U+3057><U+3044><U+4E16><U+754C><U+304B><U+306A>",FALSE,0,"millino","1551121643",FALSE,"1100109931095543808","1100110024355921920","7705642","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"65","@Tamiflu_Omutsu <U+306A><U+304F><U+3082><U+304F><U+3093><U+304C><U+5BDD><U+3066><U+308B>",FALSE,0,"Tamiflu_Omutsu","1551121621",FALSE,"1100109264075386880","1100109931095543808","1050067550","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","millino",0,FALSE,FALSE,NA,NA
"66","<U+666E><U+901A><U+306B><U+8A71><U+3055><U+306A><U+3044><U+306E><U+541B><U+3089>",FALSE,0,NA,"1551121462",FALSE,NA,"1100109264075386880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"67","@mii_tamiflu <U+5BDD><U+308B><U+3093><U+3067><U+3059><U+304B><U+FF1F><U+5206><U+304B><U+308A><U+307E><U+3057><U+305F><U+3001><U+3067><U+306F><U+4E00><U+7DD2><U+306B><U+5BDD><U+307E><U+3057><U+3087><U+3046>!<U+6696><U+304B><U+3044><U+3067><U+3059><U+3088><U+FF1F><U+67D4><U+3089><U+304B><U+3044><U+3067><U+3059><U+3088><U+FF1F><U+3044><U+3044><U+5302><U+3044><U+3067><U+3059><U+3088><U+FF1F>
https://t.co/s3HEney8hq",FALSE,0,"mii_tamiflu","1551121462",FALSE,"1100109140062396416","1100109263693729792","111642821","<a href=""http://makebot.sh/"" rel=""nofollow""><U+6BD2><U+820C><U+306A><U+30AA><U+30BF><U+30AF><U+59B9></a>","otakuimouto",0,FALSE,FALSE,NA,NA
"68","@Tamiflu_Omutsu <U+3053><U+3046><U+3044><U+3046><U+6642><U+3060><U+3051><U+30E8><U+30A4><U+30B7><U+30E7><U+3055><U+308C><U+308B><U+7537><U+306B><U+306A><U+3063><U+3066><U+3057><U+307E><U+3063><U+305F>",FALSE,1,"Tamiflu_Omutsu","1551120496",FALSE,"1100104553767133184","1100105212004462592","1050067550","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karen_shk",0,FALSE,FALSE,NA,NA
"69","<U+5B50><U+3069><U+3082><U+304C><U+670D><U+7528><U+3057><U+305F><U+6642><U+306E><U+7570><U+5E38><U+884C><U+52D5>
<U+2193>
<U+5B50><U+3069><U+3082><U+3001><U+3068><U+3001><U+7570><U+5E38><U+884C><U+52D5><U+3068><U+3044><U+3046><U+5358><U+8A9E><U+306E><U+3064><U+3088><U+3055>
<U+2193>
<U+3088><U+304D>
<U+2193>
<U+30BF><U+30DF><U+30D5><U+30EB>
<U+3084><U+3067>",FALSE,3,NA,"1551120439",FALSE,NA,"1100104973075922944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"70","@karen_shk <U+82AD><U+8549><U+3055><U+3093><U+30B0><U+30E9><U+30B5><U+30F3><U+4F3C><U+5408><U+3044><U+307E><U+3059><U+306D>  <U+3053><U+308C><U+306F><U+30B4><U+30FC><U+30B9><U+30C8><U+30AF><U+30E9><U+30D6><U+4E00><U+767A><U+3067><U+3059><U+3088>",FALSE,0,"karen_shk","1551120339",FALSE,"1100104413593489408","1100104553767133184","3106792112","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
"71","@Tamiflu_Omutsu <U+3044><U+3044><U+3093><U+3058><U+3083><U+3088>",FALSE,1,"Tamiflu_Omutsu","1551120305",FALSE,"1100103929889579008","1100104413593489408","1050067550","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karen_shk",0,FALSE,FALSE,NA,NA
"72","Pharmacies running out of Tamiflu",FALSE,0,"BethPapaleo","1551119858",FALSE,"1100102455050805248","1100102538685308928","806537608159514624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BethPapaleo",0,FALSE,FALSE,NA,NA
"73","No wonder people are dying from the flu—

I missed a day of work (fortunately, I have paid sick days)

Paid $124 fo… https://t.co/cksRRDEC9g",FALSE,9,NA,"1551119857",TRUE,NA,"1100102533849198592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haley_schmaley",0,FALSE,FALSE,NA,NA
"74","<U+3046><U+3061><U+306E><U+30DD><U+30E1><U+3082><U+3053><U+3093><U+306A><U+611F><U+3058><U+3084>……………………",FALSE,1,NA,"1551119791",FALSE,NA,"1100102257318584320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamiflu_Omutsu",0,FALSE,FALSE,NA,NA
