"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"15","""we are in week 6-7 of Flu season, the strain most predominant in Florida is the Swine Flu, and the number of infec… https://t.co/p5dXWZrkDg",FALSE,0,NA,2019-02-17 20:31:01,TRUE,NA,"1097231970021576707",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","FLJCC",0,FALSE,FALSE,NA,NA
"16","Data released by @CDCFlu suggests this season's flu vaccine has been 47% effective at preventing medically attended… https://t.co/gE8PfgHXeq",FALSE,3,NA,2019-02-17 20:28:01,TRUE,NA,"1097231214862323714",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","famfightflu",1,FALSE,FALSE,NA,NA
"17","@nikad_tvoja H1N1",FALSE,0,"nikad_tvoja",2019-02-17 20:11:21,FALSE,"1097226068841385984","1097227020273156101","1051905776007204864","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_diamond_66",0,FALSE,FALSE,NA,NA
"18","@AOC @guardian You are an absolute nutcase. Fact, global freezing, h1n1, global warming (convertly changed to clima… https://t.co/5eQXualPRo",FALSE,1,"AOC",2019-02-17 20:09:53,TRUE,"1096909872829005824","1097226648485793793","138203134","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BrettMavricks",0,FALSE,FALSE,NA,NA
"19","@LiberalsExposed @GrumpAdam @SCfootball4lyfe @AP Nice strawman <U+0001F44D><U+0001F3FB> it’s also false, Obama freed billions of Iran’s o… https://t.co/MFJ0Dlu3OB",FALSE,0,"LiberalsExposed",2019-02-17 20:09:51,TRUE,"1097225593140191232","1097226643666546691","3076919760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielSchoel",0,FALSE,FALSE,NA,NA
"20","If Obama could declare a national emergency over a potential emergency or crisis, how does the democrats argument t… https://t.co/C7YlSdNydD",FALSE,0,NA,2019-02-17 19:58:53,TRUE,NA,"1097223879750270976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DisgruntledGenX",0,FALSE,FALSE,NA,NA
"21","@CopseyCarl @13smo13 @JamesMessenger6 @IlhanMN Obama declared 12 national emergencies during his time in office. On… https://t.co/Xi0pPmeUiS",FALSE,1,"CopseyCarl",2019-02-17 19:56:48,TRUE,"1097086194473713664","1097223356355506176","1079110527127834625","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Semperi95",0,FALSE,FALSE,NA,NA
"22","@MotownJT @dawn_deerwester sucks you had H1N1. Yuck. Humidifier like humidity mess up the asthma but not a bad idea though. Thanks.",FALSE,2,"MotownJT",2019-02-17 19:49:31,FALSE,"1097217538415607809","1097221526456168448","865375004900372482","<a href=""https://twblue.es"" rel=""nofollow"">TW Blue</a>","boltonnut",0,FALSE,FALSE,NA,NA
"23","<U+0638><U+0647><U+0648><U+0631> <U+062D><U+0627><U+0644><U+0629> H1N1 <U+0641><U+064A> <U+0627><U+0644><U+0645><U+062F><U+0631><U+0633><U+0629> <U+0627><U+0644><U+0627><U+0628><U+062A><U+062F><U+0627><U+0626><U+064A><U+0629> <U+0633><U+0627><U+062D><U+0629> <U+0627><U+0644><U+0645><U+0639><U+062A><U+0645><U+062F><U+064A><U+0629> <U+0639><U+064A><U+0646> <U+062F><U+0631><U+0627><U+0647><U+0645>",FALSE,0,NA,2019-02-17 19:46:40,FALSE,NA,"1097220808626319360",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dalykahlaoui",0,FALSE,FALSE,NA,NA
"24","<U+0001F1F9><U+0001F1F7><U+0001F437> Taninmis türkiy<U+0259>li müg<U+0259>nni Orxan G<U+0259>nc<U+0259>bayin h<U+0259>yat yoldasi Sevim Emre <U+0259>rinin H1N1 virusuna yoluxdugunu söyl<U+0259>yib.",FALSE,1,NA,2019-02-17 19:43:55,FALSE,NA,"1097220116654235649",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KosmikAdam",0,FALSE,FALSE,NA,NA
"25","@boltonnut @dawn_deerwester When I had H1N1, worse than bronchitis, I used a hot water humidifier to help breathe.",FALSE,0,"boltonnut",2019-02-17 19:33:41,FALSE,"1097213762128334848","1097217538415607809","64849042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MotownJT",0,FALSE,FALSE,NA,NA
"26","Ünlü sanatçi Orhan Gencebay'in esi Sevim Emre, Gencebay'in H1N1 virüsünün neden oldugu domuz gribine yakalandigi aç… https://t.co/ssVkKhRM7Z",FALSE,1,NA,2019-02-17 19:31:57,TRUE,NA,"1097217102828748800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hakikatibilgi",0,FALSE,FALSE,NA,NA
"27","@4fn4n_ <U+0645><U+0631><U+064A><U+0636> H1N1 <U+0628><U+0639><U+062F> <U+0627><U+0644><U+0627><U+0646><U+062A><U+0647><U+0627><U+0621> <U+0645><U+0646> <U+0643><U+0648><U+0631><U+0633> <U+0627><U+0644><U+062A><U+0627><U+0645><U+064A><U+0641><U+0644><U+0648> <U+0648> <U+0638><U+0647><U+0648><U+0631> <U+0646><U+062A><U+0627><U+064A><U+062C> <U+0633><U+0644><U+0628><U+064A><U+0647> <U+0644><U+0644><U+062A><U+062D><U+0627><U+0644><U+064A><U+0644> <U+0627><U+0644><U+0645><U+062E><U+0628><U+0631><U+064A><U+0629> <U+0645><U+0645><U+0643><U+0646> <U+0625><U+062E><U+0631><U+0627><U+062C><U+0647> <U+0645><U+0646> <U+0627><U+0644><U+0639><U+0632><U+0644> <U+0648><U+0628><U+0645><U+062A><U+0627><U+0628><U+0639><U+0647>… https://t.co/QEQdjoulRv",FALSE,0,"4fn4n_",2019-02-17 19:03:03,TRUE,"1097206772828438530","1097209832283824129","4646185096","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hmod76",1,FALSE,FALSE,NA,NA
"28","The predominant #flu strain this year is #Influenza A (H1N1) and according to Canadian researchers the #vaccine is… https://t.co/fFkHTOmMZz",FALSE,1,NA,2019-02-17 19:02:01,TRUE,NA,"1097209571532304384",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RTmagazine",1,FALSE,FALSE,NA,NA
"29","@ceka_cakes Obama declared for the 2009 H1N1 Influenza Pandemic and several times after that for “Blocking Property” for various situations.",FALSE,0,"ceka_cakes",2019-02-17 18:32:40,FALSE,"1097198849662300160","1097202185623007232","428880939","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FloridaJFuller",0,FALSE,FALSE,NA,NA
"30","<U+0641><U+064A><U+062F><U+064A><U+0648> <U+0627><U+0644><U+064A><U+0648><U+0645> <U+062A><U+062D><U+062A> <U+0639><U+0646><U+0648><U+0627><U+0646> : <U+0627><U+0644><U+0645><U+0647><U+0645> <U+0645><U+0634><U+064A> <U+0647><U+0648> #<U+0627><U+0644><U+0625><U+064A><U+0645><U+0627><U+0646> <U+0627><U+0644><U+0645><U+0647><U+0645> <U+0647><U+0648> H1N1

<U+0644><U+0644><U+0645><U+0634><U+0627><U+0647><U+062F><U+0629> <U+0639><U+0644><U+0649> <U+0642><U+0646><U+0627><U+062A><U+0643><U+0645> : https://t.co/JI13uR7k6y https://t.co/o9NrN3bcF3",FALSE,0,NA,2019-02-17 18:21:00,FALSE,NA,"1097199247684968451",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RACHIDvsVLOGS",0,FALSE,FALSE,NA,NA
"31","@griffm64 @gatewaypundit Misleading.  Go read Obama's national emergency declaration, it is simply imposing sanctio… https://t.co/s2LONM8wQO",FALSE,0,"griffm64",2019-02-17 18:06:46,TRUE,"1097194888142249984","1097195666944782343","867205200213422084","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RussellPundit",0,FALSE,FALSE,NA,NA
"32","@__iimajeed <U+0634><U+0641><U+0627><U+064A><U+062F><U+0647> <U+0646><U+0628><U+0627><U+062A><U+064A> <U+0661><U+0660><U+0660>% <U+0648><U+0627><U+0643><U+0644><U+0647><U+0645> <U+0645><U+0634><U+062D><U+0648><U+0646> <U+0645><U+0648><U+0627><U+062F> <U+062D><U+0627><U+0641><U+0638><U+0647>",FALSE,0,"__iimajeed",2019-02-17 17:46:23,FALSE,"1097188312861810690","1097190538430898176","329305268","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H1N1__0",0,FALSE,FALSE,NA,NA
"33","@joelpollak @ScottAdamsSays Clever use of 'whataboutism', good work!  Two ways that fails. 1. We are only capable o… https://t.co/AP2SNT7kd4",FALSE,0,"joelpollak",2019-02-17 17:44:58,TRUE,"1097177911977664512","1097190179603927041","10292132","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FaustusLiberius",0,FALSE,FALSE,NA,NA
"34","One pediatric death from H1N1 confirmed in Michigan, health department says https://t.co/uyl0rEeOzI",FALSE,0,NA,2019-02-17 17:37:01,FALSE,NA,"1097188181068402689",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","About_Kidneys",0,FALSE,FALSE,NA,NA
"35","One pediatric death from H1N1 confirmed in Michigan, health department says https://t.co/iwWmqRusP0",FALSE,0,NA,2019-02-17 17:36:26,FALSE,NA,"1097188033009500160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KidneyMentor",0,FALSE,FALSE,NA,NA
"36","<U+0645><U+0627> <U+062D><U+0642><U+064A><U+0642><U+0629> <U+0625><U+0646><U+062A><U+0634><U+0627><U+0631> <U+0641><U+064A><U+0631><U+0648><U+0633> H1N1 <U+0641><U+064A> <U+0644><U+0628><U+0646><U+0627><U+0646><U+061F> https://t.co/IDhL6iEbyp",FALSE,0,NA,2019-02-17 17:28:00,FALSE,NA,"1097185912558178306",NA,"<a href=""http://www.znn-lb.com"" rel=""nofollow"">ZAHRANI NEWS NETWORK</a>","zahraninews",0,FALSE,FALSE,NA,NA
"37","And more..... read on. https://t.co/AIJmf7Ab4B",FALSE,0,NA,2019-02-17 17:17:34,FALSE,NA,"1097183286294646786",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RussoWendling",0,FALSE,FALSE,NA,NA
"38","#Grippe
Premières données d’efficacité du #vaccin 
Chez l’ensemble des personnes à risques, les premières estimatio… https://t.co/DpjhVVR3Xa",FALSE,2,NA,2019-02-17 17:09:14,TRUE,NA,"1097181186659618816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UpbmAsso",0,FALSE,FALSE,NA,NA
"39","Gripe:
Datos provisionales efectividad vacuna en USA <U+0001F1FA><U+0001F1F8>(MMWR)
• 47% frente virus A(H1N1)
• 44% frente virus A(H3N2)… https://t.co/rco1sxMi8L",FALSE,13,NA,2019-02-17 16:41:41,TRUE,NA,"1097174254888591363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToniTrilla",8,FALSE,FALSE,NA,NA
"40","@dr_mamedov__ Aldigim donu instagramda daha ucuz gördüm",FALSE,2,"dr_mamedov__",2019-02-17 16:41:01,FALSE,"1097171384789331969","1097174087036735488","919522793389219841","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","viirus_h1n1",0,FALSE,FALSE,NA,NA
"41","Grip:
Dades provisionals efectivitat vacuna als USA <U+0001F1FA><U+0001F1F8> (MMWR)
• 47% en front virus A(H1N1)
• 44% en front virus A(H… https://t.co/qjSCMDYPc3",FALSE,39,NA,2019-02-17 16:40:05,TRUE,NA,"1097173852466135043",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToniTrilla",18,FALSE,FALSE,NA,NA
"42","Srbiji potrebni nacionalni centri za ECMO u borbi sa virusom H1N1 #srbija #zdravstvo https://t.co/V3jxwNFd3Q",FALSE,1,NA,2019-02-17 16:12:21,FALSE,NA,"1097166874448744449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Radio021",1,FALSE,FALSE,NA,NA
"43","@amrtlhsna @nrdhra_ takcabarnya jugakkk dulu ann akudapat cuti suspek h1n1 . pastukannn katumah bulan puasa , pastu… https://t.co/XT9uav05J4",FALSE,2,"amrtlhsna",2019-02-17 16:05:41,TRUE,"1097113534075289600","1097165196882108416","402683642","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aliakamalludinn",0,FALSE,FALSE,NA,NA
"44","India: #Influenza A/H1N1 outbreaks continuing with new fatalities reported from (tot) Chhattisgarh (3), Gujarat (65… https://t.co/M1zIFe4TkD",FALSE,0,NA,2019-02-17 16:02:30,TRUE,NA,"1097164393337495552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",3,FALSE,FALSE,NA,NA
"45","#influenza #vaccine #H1N1 @AmerAcadPeds @CarilionClinic @CDCFlu https://t.co/O58TobtYEE",FALSE,0,NA,2019-02-17 16:00:31,FALSE,NA,"1097163892785143808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mitdoc",0,FALSE,FALSE,NA,NA
"46","#BIGNEWS: #SwineFlu in #Rajasthan has claimed 127 lives in 2019. 3508 have so far tested positive for #H1N1 in the… https://t.co/HfxqEu4Yeo",FALSE,1,NA,2019-02-17 15:46:13,TRUE,NA,"1097160295254900736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NEWS9TWEETS",1,FALSE,FALSE,NA,NA
"47","H1N1: dans l'intimité du virus
 https://t.co/4LkVtRQhfd #mauritius https://t.co/qPYvodUQKD",FALSE,1,NA,2019-02-17 15:45:14,FALSE,NA,"1097160049879932930",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lexpressmaurice",0,FALSE,FALSE,NA,NA
"48","#FluVaccination is the SINGLE best way to protect yourself and your loved ones against the deadly #H1N1 infection a… https://t.co/FFu8dqiAOk",FALSE,2,NA,2019-02-17 15:45:08,TRUE,NA,"1097160023577382912",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","EpicHealthNews",2,FALSE,FALSE,NA,NA
"49","@krassenstein Right. He should have retreated to the bunker just  like Obama did after declaring a national emergen… https://t.co/g5xyZAMEGB",FALSE,0,"krassenstein",2019-02-17 15:36:27,TRUE,"1096646606105890816","1097157839259349000","133938408","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JJValdes_alpha",0,FALSE,FALSE,NA,NA
"50","@NYDailyNews Right. He should have retreated to the bunker just  like Obama did after declaring a national emergenc… https://t.co/0A3jo9Nwq5",FALSE,0,"NYDailyNews",2019-02-17 15:35:53,TRUE,"1096891744522829824","1097157695449243648","9763482","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JJValdes_alpha",0,FALSE,FALSE,NA,NA
"51","@Jenn198523 @Solmemes1 The thing about""islam"".It's a ""backdesert"" dwelling ancient ""War"" architecture 1<U+0001F377>Don't drink… https://t.co/kypOVRUIRQ",FALSE,0,"Jenn198523",2019-02-17 15:27:56,TRUE,"1097073736807661569","1097155693436522501","959285851875196928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","88_simeon",0,FALSE,FALSE,NA,NA
"52","@ariff_haluai HAHAHAHAHA H1N1 kamu cakap? Jangan meminta!! <U+0001F621>",FALSE,0,"ariff_haluai",2019-02-17 15:08:53,FALSE,"1097143647659683840","1097150900802531328","1442459598","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pnsidn",0,FALSE,FALSE,NA,NA
"53","@RobertPicardo Right. He should have retreated to the bunker just  like Obama did after declaring a national emerge… https://t.co/w6UoRuQzRl",FALSE,0,"RobertPicardo",2019-02-17 15:02:34,TRUE,"1096651467853844480","1097149310750334979","579006169","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JJValdes_alpha",0,FALSE,FALSE,NA,NA
"54","@DirtyBird_2 @realDonaldTrump Emergency declarations by all other presidents have had to do with blocking certain m… https://t.co/niQWxX0fBu",FALSE,0,"DirtyBird_2",2019-02-17 14:34:40,TRUE,"1097116715312390144","1097142292006211584","482676089","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emcas12",0,FALSE,FALSE,NA,NA
"55","@DogginTrump Puts me in mind of the FAUX anti vaxxer who recently died of H1N1 flu...",FALSE,0,"DogginTrump",2019-02-17 14:33:10,FALSE,"1096986433397567489","1097141911054372866","824320363257413633","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McPea54",0,FALSE,FALSE,NA,NA
"56","@arisyawahid Itu sejenis kuman yang degil ya anak-anak. Jadi gunakan Detol. Dijamin terbukti 99% bebas dari kuman degil dan kuman H1N1.",FALSE,0,"arisyawahid",2019-02-17 14:30:05,FALSE,"1097064844975517696","1097141136659869696","408478288","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhdafrizal",0,FALSE,FALSE,NA,NA
"57","@sevillanojavier Claro que no, toman las cepas más comunes, las atenúan y forman las vacunas. Por ejemplo en 2009 f… https://t.co/nmCiQE3z2l",FALSE,0,"sevillanojavier",2019-02-17 14:08:32,TRUE,"1097134203760726016","1097135712086966278","245677262","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tandiramd",0,FALSE,FALSE,NA,NA
"58","Todo en casa estamos con h1n1 <U+0001F637> no le deseo esto a nadie <U+0001F629>",FALSE,1,NA,2019-02-17 14:07:31,FALSE,NA,"1097135458281230336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clauditaa",0,FALSE,FALSE,NA,NA
"59","@sevillanojavier Tiene que ser la de la gripe. A mi solo me dolió el brazo un poco ese día. Pero eso me salvo la vi… https://t.co/0egsmwBWfC",FALSE,0,"sevillanojavier",2019-02-17 13:57:19,TRUE,"1096974341583949824","1097132888477310977","245677262","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tandiramd",0,FALSE,FALSE,NA,NA
"60","@RoelLibunao @lxrdalcn @H1N1_Briel Di talaga natitiis hahahahahaha <U+0001F64A>",FALSE,3,"RoelLibunao",2019-02-17 13:23:08,FALSE,"1097032633937055745","1097124287515787266","167699638","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannahgrasya_",0,FALSE,FALSE,NA,NA
"61","Is it  that we need to discuss risks with parents &amp; explain that risks are the cost of eradication (I'm not a dr or… https://t.co/eiDB7n2kL7",FALSE,1,NA,2019-02-17 13:13:23,TRUE,NA,"1097121834800173056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SheilaKJennings",0,FALSE,FALSE,NA,NA
"62","@PMOIndia @JPNadda @ashokgehlot51 @ArvindKejriwal @htTweets Swine flu (H1N1)virus creating havoc in Raj&amp;Delhi&amp;some… https://t.co/FzriSpaXt4",FALSE,1,"PMOIndia",2019-02-17 12:49:10,TRUE,NA,"1097115738853335042","471741741","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","skashamahajan",1,FALSE,FALSE,NA,NA
"63","Swine Flu (H1N1): Symptoms,Prevention &amp; Treatment https://t.co/cBkrUEEmzh via @misra_amrita #MBUMomswhoBlog",FALSE,0,NA,2019-02-17 12:34:43,FALSE,NA,"1097112101699682305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twinklingtina",0,FALSE,FALSE,NA,NA
"64","Gujarat is gripped with #Swineflu after several cases were reported in the state. Here is all you need to know abou… https://t.co/69Pax6ovsb",FALSE,0,NA,2019-02-17 11:59:02,TRUE,NA,"1097103124760809473",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","SGVPHH",0,FALSE,FALSE,NA,NA
"65","@cathjw @tombircher @DrLindaDykes clinical /bedside tests are relatively specific, yes/no tests. One, commonly used… https://t.co/PkTjbR3ZiM",FALSE,1,"cathjw",2019-02-17 11:16:49,TRUE,"1096875913550200832","1097092497308901378","751039273","<a href=""http://getfalcon.pro"" rel=""nofollow"">Falcon Pro 2015 BETA</a>","petermbenglish",0,FALSE,FALSE,NA,NA
