"","screenName","location","latitude","longitude"
"1","blktoast","Dover, NH",43.1978624,-70.8736698
"5","jpharley3000","New York, USA",40.7127753,-74.0059728
"6","wiggley_dale","New Zealand",-40.900557,174.885971
"7","NEVHC","1172 North Maclay Avenue 91340",34.2957906,-118.4237633
"8","DianeCodedIt","New Zealand",-40.900557,174.885971
"9","sarbjitkaur1","Toronto, Ontario",43.653226,-79.3831843
"10","tyr_knight","Lee's Summit, MO",38.9108408,-94.3821724
"11","jaredcovo","Costa Mesa, CA",33.6412156,-117.9188221
"12","D__CM","Providence, RI",41.8239891,-71.4128343
"13","Jinzang","Baltimore, MD",39.2903848,-76.6121893
"14","ms_candid_mnl","Manila City",14.5995124,120.9842195
"15","davidgaliel","Portland, OR",45.5122308,-122.6587185
"17","VCUnews","Richmond, VA",37.5407246,-77.4360481
"18","TakeThatCDC","Atlanta, GA",33.7489954,-84.3879824
"20","Ren0eNVy","Reno, NV",39.5296329,-119.8138027
"22","ViraBurnayeva","NoVA, USA",45.4604,-122.788377
"23","runhappylife","melbourne, australia",-37.8136276,144.9630576
"24","altaria999","she",36.159905,-95.9894529
"25","DawnieRotten","CT",41.6032207,-73.087749
"26","tisamuddle","Ajax, Ontario",43.8508553,-79.0203732
"27","PabloRichly","Buenos Aires, Argentina",-34.6036844,-58.3815591
"28","elliecb33"," CHI, ATX, TN",35.5174913,-86.5804473
"29","KarlynMuva","Washington, DC",38.9071923,-77.0368707
"30","ntarbie","Phoenix, AZ",33.4483771,-112.0740373
"33","RichSqueezy","Los Angeles,Ca",34.0522342,-118.2436849
"34","PinkSheepNews","Collinsport, Maine",45.253783,-69.4454689
"35","PeterHotez","Montrose, Houston TX",29.7427249,-95.3991907
"36","oj_arbolario","Gardena, California",33.8883487,-118.3089624
"37","STcom","Singapore",1.352083,103.819836
"40","ShikhaJainMD","Chicago, IL",41.8781136,-87.6297982
"41","jessadill","Blackfoot Territory",48.6666441,-112.9175826
"42","autistinquisitr","Toronto, Ontario",43.653226,-79.3831843
"43","Scotianightpoet","Scotland, United Kingdom",56.4906712,-4.2026458
"44","NorthPHX_FoodLv","PhxAZ",33.4483771,-112.0740373
"45","TeamImugene","Sydney, New South Wales",-33.8688197,151.2092955
"46","shanequick4ms","Upper Miss'ippi",38.9002728,-90.6538904
"47","STForeignDesk","Singapore",1.352083,103.819836
"50","ParadiseHendric","Canada",56.130366,-106.346771
"51","definitelytzar","San Manuel, Central Luzon",15.829062,120.6027296
"52","wilsonjmashaka","Tanga, Tanzania",-5.0888751,39.1023228
"53","TheNHF","Monrovia, CA",34.1442616,-118.0019482
"54","BLaw","Arlington, VA",38.8816208,-77.0909809
"55","mimetic_","Canada",56.130366,-106.346771
"57","SciencePharmer","Petawawa, Ontario",45.8982631,-77.2828772
"58","Ackros","Ireland",53.1423672,-7.6920536
"59","mabelberezin","Cornell University",42.4534492,-76.4735027
"60","IzzatiAmer","Kuala Lumpur ",3.139003,101.686855
"61","VEK_TOH","Jos, Nigeria",9.8965273,8.8583309
"62","cnni","Everywhere",33.7589188,-84.3640829
"63","Melody7473","New York, USA",40.7127753,-74.0059728
"64","mailtribune","Southern Oregon",42.7976791,-122.4332992
"65","SonjaBachman","Kansas City",39.0997265,-94.5785667
"66","LactatedRingers","Pennsylvania, USA",41.2033216,-77.1945247
"67","HomeopathicDana","Berkeley, CA., USA",37.8715926,-122.272747
"68","toughestbro","Earth",37.2321077,-95.7243335
"70","HabariCloud","Worldwide",36.249758,-95.266826
"71","MaimThe","Los Angeles, CA",34.0522342,-118.2436849
"72","Shahidji","London",51.5073509,-0.1277583
"73","j_w_84","Minnesota, USA",46.729553,-94.6858998
"74","RedTagMama","Colorado",39.5500507,-105.7820674
"75","NancyVir","Guatemala",15.783471,-90.230759
"76","_lets_do_it_","Florida, USA",27.6648274,-81.5157535
"77","deh_voh","Saskatchewan, Canada",52.9399159,-106.4508639
"78","arsu","London, England",51.5073509,-0.1277583
"79","DavidKleinPhD","Paia, Maui, Hawaii",20.9033333,-156.3694444
"81","HemOncToday","Thorofare, NJ",39.8422093,-75.1969346
"83","philosopherstew","Ontario, CA. Ethicist Veganism",34.0633443,-117.6508876
"84","IPACJames","Toronto, Ontario",43.653226,-79.3831843
"85","jeffroberson","Hutchinson, KS",38.0608445,-97.9297743
"86","JimmyJohnson911","Mandaluyong City",14.5794443,121.0359174
"87","TraceyH100","Newport, Wales",51.584151,-2.997664
"88","Conan776","Watertown, MA",42.3709299,-71.1828321
"89","Bettyan66167775","Henderson, NV",36.0395247,-114.9817213
"90","barnes_weise","Durham, NC",35.9940329,-78.898619
"92","JacquesRentzke","Cape Town, South Africa",-33.9248685,18.4240553
"93","EugeneBu","Wrightwood, CA",34.3608341,-117.6333884
"95","sidneyfussell","SF | NYC",40.7127753,-74.0059728
"96","pharmiweb_com","UK, Europe, Worldwide",52.184899,-0.8851387
"97","pharminews","Bracknell UK",51.41604,-0.75398
"98","MarcMcD","New York City",40.7127753,-74.0059728
"99","SBTVonline","London",51.5073509,-0.1277583
"100","famfightflu","Arlington, VA",38.8816208,-77.0909809
"101","danielagquinn","Cambridge, England",52.205337,0.121817
"102","ManoMarks","San Francisco, CA",37.7749295,-122.4194155
"104","MichaelDTann","Golden Valley, MN",44.9917149,-93.3600034
"105","RebeccaRambar","Cyberland",35.7763257,-119.2431277
"107","DrKND","Ashland, OR, USA",42.1945758,-122.7094767
"108","CLGeorge333","Columbus, IN",39.2014404,-85.9213796
"109","JerodEwert","Seattle, WA",47.6062095,-122.3320708
"110","ElenaPewtress","Washington State",47.7510741,-120.7401385
"111","Feedjunkie","World",36.7491737,-95.972262
"112","BenjaminBilski","London",51.5073509,-0.1277583
"113","WoodardHortense","anywhere USA",39.9856733,-75.3136357
"114","HomeopathyWomen","San Jose, CA",37.3382082,-121.8863286
"115","pedstart","Tours, France",47.394144,0.68484
"116","zubailoo","Dorcol",29.4057125,-98.5022552
"117","JournalisticRev","Orlando fl",28.5383355,-81.3792365
"118","alessandraa_and","Toronto, Ontario",43.653226,-79.3831843
"121","kmerian","Texas",31.9685988,-99.9018131
"122","ryan1jordan","New Jersey, USA",40.0583238,-74.4056612
"123","ShooterMcCooter","mental illness",38.625983,-90.3461942
"124","clgood","Solano County, CA",38.3104969,-121.9017954
"125","MyEagleNews","John Day, Oregon",44.4159883,-118.95301
"126","blamom","PA",41.2033216,-77.1945247
"128","alipasha","Frankfurt on the Main, Germany",50.1109221,8.6821267
"129","AFP","France",46.227638,2.213749
"130","fredieka","Indonesia ",-0.789275,113.921327
"131","djt10","Eastern Washington",47.4905928,-117.5860889
"132","ITDarkTiaLight","Canada, Planet Earth",43.8063423,-79.4916822
"134","tinakonecny","Wellington, Ontario",43.951752,-77.3496426
"135","yusirahalina","Malaysia",4.210484,101.975766
"136","ecliptiko","Muntinlupa",14.4081327,121.0414667
"138","Rikins","London, UK",51.5073509,-0.1277583
"139","Ronny_Meichsner","Chemnitz, Sachsen",50.827845,12.9213697
"140","coloradopols","Colorado",39.5500507,-105.7820674
"141","redsiren333","New York",40.7127753,-74.0059728
"142","WebMobApps1","England, United Kingdom",52.3555177,-1.1743197
"143","universenews35","Turkey",38.963745,35.243322
"144","swissbusiness","Zurich",47.3768866,8.541694
"145","Organic_Mumzy","West coast of Canada",49.2452649,-123.1010867
"146","jacqdeluna","Winterfell",39.9562296,-75.2023233
"147","ArthurCaplan","NYU Langone Medical Ctr",40.742436,-73.9737746
"148","acrepairsau","Brisbane, Queensland",-27.4697707,153.0251235
"149","GrayJayStudios","TDot",36.1138484,-86.6796601
"150","parahsaige","Abilene, TX",32.4487364,-99.7331439
"151","ArsScience","The Internet",41.207626,-96.0228889
"152","arstechnica","NYC - Boston - Chicago - SF",40.7127753,-74.0059728
"153","PHautin","Corvallis, OR",44.5645659,-123.2620435
"154","GergNeslo","SA, TX",29.4241219,-98.4936282
"155","homershame","London, England",51.5073509,-0.1277583
"157","ZyiteGadgets","http://www.zyite.com/",34.1810092,-118.3308603
"158","c_technologist","West Palm Beach, FL",26.7153424,-80.0533746
"159","ArabianScience","NEOM, Saudi Arabia ",29.093051,34.8924031
"160","anith","Doha, Qatar",25.2854473,51.5310398
"162","BaptistHealthSF","South Florida",27.6648274,-81.5157535
"163","bloodychill","Austin, TX",30.267153,-97.7430608
"164","marciojmsilva","Lousada, Portugal",41.2774793,-8.2837376
"165","1stInSEO","Albuquerque, NM",35.0843859,-106.650422
"166","noelcamp","Australia",-25.274398,133.775136
"167","darrenculbreath","Washington D.C.",38.9071923,-77.0368707
"168","Magpi_Mobile","Washington, DC/Nairobi, Kenya",38.9128327,-77.0502784
"169","ElinHege","Osterøy, Norge",60.5372837,5.5330403
"171","BarbaraMcK42","Wellington, NZ",-41.2864603,174.776236
"172","Eghi","Kuala Lumpur Federal Territory",3.139003,101.686855
"173","Vandawall","Toronto",43.653226,-79.3831843
"175","andymalum","Virginia, USA",37.4315734,-78.6568942
"176","nhokkanen","Minnesota, USA",46.729553,-94.6858998
"178","thedextazlab","Dar es Salaam, Tanzania",-6.792354,39.2083284
"179","RTAHealth","New York, USA",40.7127753,-74.0059728
"180","WakeResearch","Raleigh, NC",35.7795897,-78.6381787
"181","Srm1n","Turkiye",38.963745,35.243322
"182","SarcomaAlliance","Mill Valley, CA",37.9060368,-122.5449763
"183","ImmunizeNV","Nevada",38.8026097,-116.419389
"184","DailyHiveVan","Vancouver",49.2827291,-123.1207375
"185","MISkeptics","Michigan and Beyond!",42.3698975,-83.0775771
"187","beingicarus","England ",52.3555177,-1.1743197
"188","lindamartinseng","Michigan",44.3148443,-85.6023643
"190","_mrbyte","Over the clouds",44.473235,-73.217882
"191","AdvueCo","Houston, TX",29.7604267,-95.3698028
"192","TeodorAz","rome",41.9027835,12.4963655
"193","IrfanDhalla","Toronto",43.653226,-79.3831843
"194","doritmi","Bay Area, CA",37.8271784,-122.2913078
"195","badzoot7"," Castle Anthrax",43.0490854,-71.7252704
"196","genphys","Los Angeles",34.0522342,-118.2436849
"197","BIAUS","Australia",-25.274398,133.775136
"198","VideoPod","Allouez, WI",44.4774923,-88.0162144
"199","nadinevdVelde","Los Angeles",34.0522342,-118.2436849
"200","rawhide1776","Colorado",39.5500507,-105.7820674
"202","CongorN","Novi Sad, Serbia",45.2671352,19.8335496
"203","WPXI","Pittsburgh",40.4406248,-79.9958864
"204","MissingPetsMX","Mexico City, Mexico",19.4326077,-99.133208
"205","barracudalover","Planet Earth",41.909611,-87.771964
"206","chloharries","Cambridge",52.205337,0.121817
"208","ArtyFarty38","UK",55.378051,-3.435973
"209","shillito_ray","North Carolina, USA",35.7595731,-79.0192997
"211","AnonAlexTheGr8","Grand Rapids, MI",42.9633599,-85.6680863
"212","Da_PrplGam3r","Georgia, USA",32.1656221,-82.9000751
"214","sewpersists","Tennessee, USA",35.5174913,-86.5804473
"215","FolkWhoAwoke","Rhode Island",41.5800945,-71.4774291
"217","aries1953","only passing through",34.422531,-118.53771
"218","PoetryAlive","Asheville, NC",35.5950581,-82.5514869
"221","VaxChoiceVT","Vermont",44.5588028,-72.5778415
"222","behealthyusa","California USA",36.778261,-119.4179324
"223","EpiRen","PA/MD, USA",39.060356,-77.156958
"224","jwendi4","North Carolina, USA",35.7595731,-79.0192997
"225","USCResearchBank","Sunshine Coast, Queensland",-26.65,153.066667
"226","surfthespectrum","Sacramento, CA",38.5815719,-121.4943996
"229","r_prior","Atlanta, GA",33.7489954,-84.3879824
"230","bruce_y_lee","Baltimore, Maryland USA",39.2903848,-76.6121893
"231","denner_ashley","Hastings, NE",40.5862583,-98.3898726
"232","Marymalinaxoxo","San Antonio, TX",29.4241219,-98.4936282
"233","JusticeToAll","Florida",27.6648274,-81.5157535
"235","epukane","Denton, TX",33.2148412,-97.1330683
"236","Always_Ambitous","Dade County",25.5516034,-80.6326916
"237","Soladrin","The Netherlands",52.132633,5.291266
"238","Nancy46co","COLORADO, USA",39.5500507,-105.7820674
"239","charlesmoffat","Toronto, Canada",43.653226,-79.3831843
"241","Vaccines","Rwanda",-1.940278,29.873888
"242","GX94Radio","Yorkton, Saskatchewan",51.2174482,-102.4739331
"243","malepeai_ace","Bay Area, California",37.8271784,-122.2913078
"244","HarbisonRotary","Maui",20.7983626,-156.3319253
"245","Jneigha","TX <U+0001F6EC> DMV",31.9685988,-99.9018131
"246","SNCCLA","Los Angeles",34.0522342,-118.2436849
"248","vScienceBites","Ohio, USA",40.4172871,-82.907123
"249","GisellaLomax","Geneva, Switzerland (but my heart is in Manchester)",46.2043907,6.1431577
"250","tinnongvn","Viet Nam",14.058324,108.277199
"251","pastanoodle","corn field",40.0850083,-83.1235158
"252","leanne_mclaren","Vancouver, BC",49.2827291,-123.1207375
"253","pgzwicker","under the sea, Nova Scotia ",44.7747934,-62.7575961
"254","ANTIGOPMVMT","ANTIGOPMVMT@outlook.com",45.140245,-89.1523353
"256","PubHlthLuke","Boston, MA",42.3600825,-71.0588801
"257","homeovet","Austin",30.267153,-97.7430608
"258","fairvote","Takoma Park, Maryland",38.9778882,-77.0074765
"259","501PayB","Little Rock, AR",34.7464809,-92.2895948
"260","ItsZevix","Florida, USA",27.6648274,-81.5157535
"261","NamasteLight","Universal Mind",39.7507081,-104.9942739
"262","DemocratFed","NY",40.7127753,-74.0059728
"263","AnMaMe69","Italia",41.87194,12.56738
"264","BatizLazo","Bangor (Wales)",53.22739,-4.129263
"267","aissam_kakri","Tit Mellil, Royaume du Maroc",33.5507563,-7.4841222
"268","NuckChorris16","Iowa, USA",41.8780025,-93.097702
"269","kharrisCellMed","San Francisco Bay Area",37.8271784,-122.2913078
"270","Javaree","Chicago <U+2708> NY",41.8781136,-87.6297982
"271","VaccineChoiceCA","Canada",56.130366,-106.346771
"273","drjameswood","Norwich, England",52.6308859,1.297355
"274","Cbarts2","Blue Ridge Mountains",35.7647092,-82.2652846
"275","YahtzeeM","Glasgow",55.864237,-4.251806
"276","Jazzy_Amazing","Chesapeake, VA",36.7682088,-76.2874927
"277","GMSarli","Texas, USA",31.9685988,-99.9018131
"278","CarlosAlcalaBro","Lompoc",34.6391501,-120.4579409
"279","Anarchist_Rants","Dallas, TX",32.7766642,-96.7969879
"280","GovInslee","Olympia, WA",47.0378741,-122.9006951
"281","PolyRhuagh","The Netherlands",52.132633,5.291266
"282","lilfidj","Paris, France",48.856614,2.3522219
"284","MoreheadPatriot","Wisconsin, USA",43.7844397,-88.7878678
"285","Mindofown","Australia",-25.274398,133.775136
"286","MTPublicAffairs","Helena, MT",46.5891452,-112.0391057
"288","linddseeyy__","California, USA",36.778261,-119.4179324
"289","KWCH12","Kansas",39.011902,-98.4842465
"290","marykesteffens","Sydney, Australia",-33.8688197,151.2092955
"291","nhregister","New Haven, Connecticut",41.308274,-72.9278835
"292","MiaHealyJP","Bel Air, MD",39.5359406,-76.3482931
"293","efrenmd","Augustine Grove, Dasmarinas",14.3175988,120.9445098
"295","ashleeprescott7","Ontario, Canada",51.253775,-85.323214
"296","Angiel25946uzz0","New York, USA",40.7127753,-74.0059728
"297","BettePiddler","Bunurong Land, Victoria",-38.1391541,145.1235303
"298","swakop2","Byron, IL",42.1269692,-89.2556618
"299","JustThatFishTV","Wakanda",44.9030233,-91.920983
"300","Kellycow08","Ohio",40.4172871,-82.907123
"301","RangeReporter","Washington, USA",47.7510741,-120.7401385
"302","BlueSkyGrannie","Arkansas, USA",35.20105,-91.8318334
"303","kasstanb","UK / Éire",53.1423672,-7.6920536
"304","LauFranco95","New Jersey, USA",40.0583238,-74.4056612
"305","tarathralls","CA",36.778261,-119.4179324
"307","celesteerod","Rigby, ID",43.6724119,-111.914968
"308","NeuerBoateng","New York, USA",40.7127753,-74.0059728
"309","Sister_District","San Francisco, CA",37.7749295,-122.4194155
